0,0,0,0,0,0,0
0.2,-0.1878,-0.6697,0.2135,0,0,0
0.4,-0.3755,-1.3395,0.427,0,0,0
0.6,-0.6378,-2.3493,0.8003,0,0,0
0.8,-1.0661,-4.1161,1.5292,0,0,0
1,-1.6798,-6.3047,2.079,0,0,0
1.2,-2.4121,-8.763,2.5143,0,0,0
1.4,-3.0428,-11.1582,3.2007,0,0,0
1.6,-3.637,-13.4557,3.8922,0,0,0
1.8,-4.2734,-15.6046,4.2801,0,0,0
2,-4.8679,-17.4653,4.5841,0,0,0
2.2,-4.9544,-17.723,4.6393,0,0,0
2.4,-4.7472,-17.0771,4.5655,0,0,0
2.6,-4.5739,-16.1598,4.231,0,0,0
2.8,-4.151,-14.3512,3.7038,0,0,0
3,-3.6021,-12.3955,3.2952,0,0,0
3.2,-2.8621,-10.0654,2.8923,0,0,0
3.4,-2.3565,-7.9654,2.3302,0,0,0
3.6,-1.7447,-5.9601,1.9921,0,0,0
3.8,-0.9137,-4.2262,2.0379,0,0,0
4,-0.6736,-3.4541,1.8732,0,0,0
4.2,-0.631,-3.0969,1.74,0,0,0
4.4,-0.3891,-2.7606,1.7922,0,0,0
4.6,-0.2376,-2.5519,1.8108,0,0,0
4.8,-0.4276,-3.4285,2.0139,0,0,0
5,-0.901,-5.2181,2.4088,0,0,0
5.2,-1.3112,-6.814,2.7522,0,0,0
5.4,-1.3926,-8.1753,3.2206,0,0,0
5.6,-1.8008,-9.8147,3.5575,0,0,0
5.8,-2.5485,-11.6078,3.7828,0,0,0
6,-3.1481,-13.3884,4.1104,0,0,0
6.2,-3.2905,-14.7597,4.4956,0,0,0
6.4,-3.87,-16.4643,4.7953,0,0,0
6.6,-4.4366,-18.2319,5.1381,0,0,0
6.8,-5.1341,-19.9417,5.4284,0,0,0
7,-5.4195,-20.9069,5.6279,0,0,0
7.2,-5.5306,-21.6497,5.8072,0,0,0
7.4,-5.8742,-22.5141,5.9603,0,0,0
7.6,-6.0578,-22.6901,5.9659,0,0,0
7.8,-5.9165,-22.3505,5.8895,0,0,0
8,-5.8473,-21.5717,5.6957,0,0,0
8.2,-5.9104,-20.3823,5.4196,0,0,0
8.4,-5.7975,-18.7959,5.0797,0,0,0
8.6,-5.3378,-16.971,4.7104,0,0,0
8.8,-4.9565,-15.6899,4.4462,0,0,0
9,-4.7834,-14.2102,4.1684,0,0,0
9.2,-4.4899,-12.5697,3.8591,0,0,0
9.4,-3.6261,-10.2075,3.3523,0,0,0
9.6,-2.4347,-7.8875,2.7807,0,0,0
9.8,-2.019,-6.8321,2.5355,0,0,0
10,-1.5647,-5.3219,2.205,0,0,0
10.2,-0.7956,-4.0999,1.8376,0,0,0
10.4,-0.6204,-4.1014,1.784,0,0,0
10.6,-0.7825,-4.6867,1.9018,0,0,0
10.8,-0.9446,-5.2719,2.0196,0,0,0
11,-1.3316,-6.6185,2.3024,0,0,0
11.2,-1.9829,-8.5231,2.7533,0,0,0
11.4,-2.7192,-10.6039,3.3094,0,0,0
11.6,-3.3803,-12.5079,3.8137,0,0,0
11.8,-3.8566,-14.2868,4.1869,0,0,0
12,-4.3558,-15.7027,4.5623,0,0,0
12.2,-4.4722,-15.5134,4.5749,0,0,0
12.4,-4.2794,-14.0912,4.3806,0,0,0
12.6,-3.2435,-11.5523,3.6733,0,0,0
12.8,-2.7031,-9.3896,3.3141,0,0,0
13,-1.6294,-7.136,2.52,0,0,0
13.2,-1.0068,-5.3666,2.0312,0,0,0
13.4,-0.3689,-4.0231,1.5382,0,0,0
13.6,-0.0503,-3.175,1.2803,0,0,0
13.8,-0.3362,-3.5972,1.4708,0,0,0
14,-1.2854,-11.5861,2.2343,0,0,0
14.2,-3.0842,-13.5601,3.6666,0,0,0
14.4,-5.9207,-8.0587,5.9197,0,0,0
14.6,-6.8438,-15.0714,6.6985,0,0,0
14.8,-7.4203,-20.2678,7.1763,0,0,0
15,-7.5084,-22.9037,7.2298,0,0,0
15.2,-6.0547,-24.0226,5.8475,0,0,0
15.4,-2.2886,-22.866,2.3115,0,0,0
15.6,-2.0708,-22.6122,2.0943,0,0,0
15.8,-3.8489,-22.8663,3.7438,0,0,0
16,-5.0723,-20.2188,5.1088,0,0,0
16.2,-5.9336,-15.677,6.2881,0,0,0
16.4,-3.555,-10.7719,4.1237,0,0,0
16.6,-0.9696,-5.8437,1.7459,0,0,0
16.8,-1.163,-7.0609,1.8357,0,0,0
17,-1.8548,-9.1046,2.4031,0,0,0
17.2,-2.5623,-11.3295,2.9723,0,0,0
17.4,-3.0337,-12.8091,3.3388,0,0,0
17.6,-3.3026,-13.4441,3.5673,0,0,0
17.8,-3.715,-15.3445,3.8309,0,0,0
18,-4.0959,-17.9539,3.9461,0,0,0
18.2,-4.7192,-18.7593,4.5379,0,0,0
18.4,-4.8188,-19.3468,4.5526,0,0,0
18.6,-4.9441,-19.5434,4.657,0,0,0
18.8,-4.905,-19.1975,4.6487,0,0,0
19,-4.7112,-18.5652,4.4799,0,0,0
19.2,-4.4094,-17.6436,4.204,0,0,0
19.4,-4.2159,-16.873,4.0501,0,0,0
19.6,-4.1591,-15.9924,4.1272,0,0,0
19.8,-3.7432,-14.433,3.8683,0,0,0
20,-3.2628,-13.2642,3.3476,0,0,0
20.2,-2.7631,-11.8578,2.8482,0,0,0
20.4,-2.3958,-10.3781,2.5869,0,0,0
20.6,-1.9672,-8.9972,2.1789,0,0,0
20.8,-1.9419,-8.891,2.1327,0,0,0
21,-2.1689,-9.003,2.5064,0,0,0
21.2,-1.5136,-8.1884,1.5446,0,0,0
21.4,-1.5546,-8.3662,1.5377,0,0,0
21.6,-1.5407,-8.3515,1.4839,0,0,0
21.8,-1.4591,-8.2127,1.341,0,0,0
22,-1.453,-8.1917,1.2776,0,0,0
22.2,-1.4636,-8.1965,1.2317,0,0,0
22.4,-1.3592,-7.6824,1.1689,0,0,0
22.6,-1.2304,-7.0581,1.1025,0,0,0
22.8,-1.0301,-6.0961,1.0307,0,0,0
23,-0.9495,-5.3944,1.1441,0,0,0
23.2,-1.4747,-6.2106,2.0791,0,0,0
23.4,-1.8649,-8.0924,2.0506,0,0,0
23.6,-2.5807,-10.6653,2.5734,0,0,0
23.8,-3.3212,-13.0751,3.2683,0,0,0
24,-3.746,-14.9857,3.3805,0,0,0
24.2,-4.4527,-17.2852,4.0021,0,0,0
24.4,-5.0471,-19.3703,4.4834,0,0,0
24.6,-5.5486,-20.8894,5.0182,0,0,0
24.8,-5.9884,-22.1598,5.5602,0,0,0
25,-6.2924,-23.1666,5.8416,0,0,0
25.2,-6.3749,-23.7179,5.7019,0,0,0
25.4,-6.8298,-25.0116,6.4296,0,0,0
25.6,-6.7047,-24.5277,6.3605,0,0,0
25.8,-6.5796,-24.0438,6.2914,0,0,0
26,-8.5963,-33.2338,5.3946,0,0,0
26.2,-7.9518,-30.7044,5.1703,0,0,0
26.4,-6.8444,-26.1254,5.0764,0,0,0
26.6,-5.9661,-22.4576,5.0137,0,0,0
26.8,-5.672,-21.2548,4.9616,0,0,0
27,-5.0985,-19.116,4.7134,0,0,0
27.2,-4.6477,-17.5247,4.2356,0,0,0
27.4,-4.2395,-16.1077,3.8221,0,0,0
27.6,-3.6883,-14.0406,3.3681,0,0,0
27.8,-3.1999,-12.1997,2.782,0,0,0
28,-2.8815,-10.9138,2.1756,0,0,0
28.2,-2.4938,-9.496,1.7683,0,0,0
28.4,-2.0926,-8.1246,1.5015,0,0,0
28.6,-1.7594,-6.9301,1.1737,0,0,0
28.8,-1.6321,-6.4082,0.9423,0,0,0
29,-1.4332,-5.6816,0.6175,0,0,0
29.2,-1.4341,-5.6871,0.6201,0,0,0
29.4,-1.4351,-5.6927,0.6227,0,0,0
29.6,-1.4361,-5.6982,0.6254,0,0,0
29.8,-1.4371,-5.7037,0.628,0,0,0
30,-1.4381,-5.7093,0.6306,0,0,0
30.2,-1.4391,-5.7148,0.6333,0,0,0
30.4,-1.4401,-5.7203,0.6359,0,0,0
30.6,-1.4411,-5.7258,0.6385,0,0,0
30.8,-1.4421,-5.7314,0.6412,0,0,0
31,-1.4431,-5.7369,0.6438,0,0,0
31.2,-1.4441,-5.7424,0.6464,0,0,0
31.4,-1.4451,-5.748,0.6491,0,0,0
31.6,-1.4461,-5.7535,0.6517,0,0,0
31.8,-1.4471,-5.759,0.6543,0,0,0
32,-1.4481,-5.7646,0.657,0,0,0
32.2,-1.4491,-5.7701,0.6596,0,0,0
32.4,-1.4501,-5.7756,0.6622,0,0,0
