Time(ddMMyy_HHmmssfff) Time(s) x(mm) y(mm) z(mm) rx(deg) ry(deg) rz(deg)
200426_105313111 0 1.4210854715202E-14 5.6843418860808E-14 0 2.48480834489337E-17 3.9756933518294E-16 3.72721251734006E-17
200426_105317847 0 1.4210854715202E-14 5.6843418860808E-14 0 2.48480834489337E-17 3.9756933518294E-16 3.72721251734006E-17
200426_105317869 0.0240000000000009 1.4210854715202E-14 5.6843418860808E-14 0 2.48480834489337E-17 3.9756933518294E-16 3.72721251734006E-17
200426_105317885 0.0389999999999873 -0.00901577524241759 0.0995521509884725 0.100040416984029 0.034743891193214 -0.0110354052260626 0.0360080743856689
200426_105317948 0.0709999999999695 -0.0130905846576042 0.199468962819537 0.100203639978815 0.0546103026885491 0.0592037340826051 0.0579661228361054
200426_105318042 0.12700000000001 -0.0261811693152083 0.398937925639132 0.200407279957631 0.109280402977296 0.118353614492875 0.115987398964408
200426_105318149 0.286999999999978 0.130061673678199 1.10538510695267 0.511084852414172 0.274387383009363 0.248833042801337 0.338722909426781
200426_105318263 0.382999999999981 0.21355713920822 1.50911409478886 0.516689459155941 0.370288836822641 0.401367380102825 0.489646310804338
200426_105318310 0.463999999999999 0.373874791616814 2.11564446427127 0.827203808617696 0.515351536300219 0.507407953480539 0.642593157461155
200426_105318358 0.512 0.526042825195049 2.92200845741593 1.13804460406891 0.70222069115066 0.706263941096616 0.888935140010287
200426_105318389 0.543000000000006 0.608672134312982 3.22545597257852 1.24336318180519 0.813119063384477 0.823035601783328 1.0063716982741
200426_105318422 0.574999999999989 0.60459732489781 3.32537278440964 1.24352640479998 0.848088758016002 0.811269014569046 1.04262537747399
200426_105318437 0.591000000000008 0.60459732489781 3.32537278440964 1.24352640479998 0.848088758016002 0.811269014569046 1.04262537747399
200426_105318513 0.63900000000001 0.683151824600557 3.72873711140312 1.34900820553105 0.889907456965872 0.904290149435443 1.13598847629704
200426_105318596 0.694999999999993 1.00465328582985 5.04207932304172 1.87032293345999 1.25977171454609 1.24051463111586 1.52656081254361
200426_105318625 0.759000000000015 1.07419201029016 5.54499580102384 2.07584515117509 1.39349066026362 1.37856587099839 1.71620693213037
200426_105318665 0.807000000000016 1.07011720087499 5.64491261285491 2.07600837416987 1.41511282471794 1.4010035096518 1.78731936390012
200426_105318732 0.855000000000018 1.23537581911084 6.25180764317992 2.28664552964233 1.56224502851307 1.5513520958332 1.89455414333275
200426_105318801 0.918999999999983 1.53884572985525 7.76425415679557 3.00804109153933 1.94543718595823 1.93930673488191 2.39561453479437
200426_105318833 0.983000000000004 1.53069611102489 7.9640877804577 3.0083675375289 2.02434530408093 2.01819482592305 2.52705566443128
200426_105318896 1.01499999999999 1.61332542014284 8.26753529562018 3.11368611526518 2.08127690606071 2.07511995170321 2.58711734499406
200426_105318928 1.07900000000001 1.75647767847863 9.17345143975331 3.52456732770054 2.30961944789411 2.30223610411396 2.82794059584943
200426_105318943 1.09499999999997 1.83009121235412 9.57645110590437 3.72992632242074 2.38921135524735 2.38037475204274 2.95997330347861
200426_105318993 1.14299999999997 1.99621598700207 10.283627608903 3.84084950689879 2.58392488841949 2.57107387959129 3.21326786370355
200426_105319032 1.17500000000001 1.98312540234446 10.4830965717226 3.94105314687766 2.64149777897947 2.62736602836526 3.27391615856324
200426_105319071 1.22300000000001 1.9749757835141 10.6829301953848 3.94137959286724 2.66404917257651 2.64858524544161 3.34576230795216
200426_105319101 1.255 2.04858931738958 11.0859298615358 4.14673858758749 2.77946624678712 2.76088647805128 3.46729972097213
200426_105319161 1.28699999999998 2.29240243532821 12.0961892188544 4.46285754379102 2.99831474402271 3.0193691720542 3.74623005329774
200426_105319233 1.34300000000002 2.35292538454608 12.698657847825 4.76842017849003 3.17273279273478 3.18663073209025 3.92972955859101
200426_105319259 1.40699999999998 2.3488505751309 12.7985746596561 4.76858340148488 3.19569804519527 3.20733770267883 4.00189892213294
200426_105319322 1.45499999999998 2.51818400278195 13.30555287815 4.9790573339626 3.3123741313288 3.31843578194434 4.12459281039654
200426_105319354 1.50299999999999 2.58364791782708 13.9083861679632 5.18474277467243 3.47536234161197 3.51918353107323 4.34437113090887
200426_105319401 1.53499999999997 2.65726145170257 14.3113858341143 5.39010176939269 3.55725939415585 3.59479811467178 4.47839677558895
200426_105319432 1.58299999999997 2.64911183287222 14.5112194577763 5.39042821538226 3.62843653108745 3.61540316720163 4.5047802574755
200426_105319469 1.61500000000001 2.64417086704496 14.5108547969338 5.4903054093715 3.65172582409713 3.63565590929466 4.57721521133341
200426_105319512 1.66300000000001 2.72680017616288 14.8143023120963 5.59562398710773 3.71055612237443 3.69069873878031 4.63901353955675
200426_105319543 1.69499999999999 2.80041371003838 15.2173019782473 5.80098298182799 3.8284053805567 3.80059822107831 4.76278846935036
200426_105319559 1.71100000000001 2.89613360381394 15.3212805305903 5.8060979195854 3.81607685931667 3.83512699892238 4.79819276712332
200426_105319606 1.75900000000001 2.87896820974115 15.6206663052409 5.906464782559 3.91089609151871 3.87545108443028 4.89735010255733
200426_105319639 1.791 2.87896820974115 15.6206663052409 5.906464782559 3.91089609151871 3.87545108443028 4.89735010255733
200426_105319715 1.839 2.87489340032596 15.720583117072 5.90662800555384 3.9342313539497 3.94476499833214 4.92224266442697
