Time(ddMMyy_HHmmssfff) Time(s) x(mm) y(mm) z(mm) rx(deg) ry(deg) rz(deg)
200426_125101944 0 -7.105427357601E-15 -5.6843418860808E-14 5.6843418860808E-14 0 0 2.85752959662738E-16
200426_125106790 0 -7.105427357601E-15 -5.6843418860808E-14 5.6843418860808E-14 0 0 2.85752959662738E-16
200426_125106805 0.0159999999996217 -0.0213442892541309 0.100540417239699 0.0971393113909471 0.0336953538765761 -0.00947528505237232 0.0384394271152424
200426_125106823 0.0320000000001528 -0.0213442892541309 0.100540417239699 0.0971393113909471 0.0336953538765761 -0.00947528505237232 0.0384394271152424
200426_125106835 0.0489999999999782 -0.0213442892541309 0.100540417239699 0.0971393113909471 0.0505708983359479 0.061447418542694 0.0591109410841307
200426_125106869 0.0640000000003056 -0.0336986028812305 0.300129489341884 0.0937373660353273 0.0505708983359479 0.061447418542694 0.0591109410841307
200426_125106905 0.0959999999995489 -0.0336986028812305 0.300129489341884 0.0937373660353273 0.0674444432423891 0.0871902651085397 0.130405893669618
200426_125106927 0.144000000000233 0.0587741304583744 0.406287533513705 0.107126288558106 0.0674444432423891 0.0871902651085397 0.130405893669618
200426_125106942 0.159999999999854 -0.0398757596947803 0.399924025392977 0.092036393357489 0.0674444432423891 0.0871902651085397 0.130405893669618
200426_125106959 0.176000000000386 -0.0398757596947803 0.399924025392977 0.092036393357489 0.0674444432423891 0.0871902651085397 0.130405893669618
200426_125106973 0.184000000000196 -0.0398757596947803 0.399924025392977 0.092036393357489 0.0674444432423891 0.0871902651085397 0.130405893669618
200426_125106990 0.201000000000022 0.0374298412042506 0.506827950753404 0.204265599948997 0.134942239674103 0.113286328136603 0.156750662753844
200426_125107008 0.216000000000349 0.0312526843907008 0.606622486804497 0.202564627271215 0.11812420005462 0.148546606232028 0.189596752622568
200426_125107035 0.247999999999593 0.102381128476203 0.81332094821596 0.313092861184884 0.168866845941131 0.209854034176746 0.248838928849906
200426_125107051 0.264000000000124 0.179686729375248 0.920224873576558 0.425322067776392 0.236440578884612 0.235852394249497 0.275266880229055
200426_125107067 0.280999999999949 0.167332415748149 1.11981394567869 0.421920122420772 0.287284199759277 0.297061826857786 0.334602088272219
200426_125107082 0.296000000000276 0.154978102121063 1.31940301778081 0.418518177065096 0.30434362355706 0.322597818308327 0.406022572671893
200426_125107098 0.311999999999898 0.232283703020116 1.4263069431413 0.530747383656603 0.372004763712101 0.348457607339722 0.432534299907674
200426_125107127 0.32799999999952 0.226106546206566 1.52610147919239 0.529046410978765 0.355296310784967 0.38371533397409 0.465438258651164
200426_125107145 0.359999999999673 0.226106546206566 1.52610147919239 0.529046410978765 0.389111839266995 0.373913889902045 0.503993876817147
200426_125107161 0.376000000000204 0.226106546206566 1.52610147919239 0.529046410978765 0.389111839266995 0.373913889902045 0.503993876817147
200426_125107182 0.393000000000029 0.219929389393016 1.62589601524348 0.527345438300927 0.389111839266995 0.373913889902045 0.503993876817147
200426_125107206 0.423999999999978 0.291057833478526 1.83259447665495 0.637873672214653 0.440148573314912 0.434939413273022 0.563480180332743
200426_125107225 0.4399999999996 0.248369254970285 2.0336753111344 0.832152294996376 0.491248463162798 0.495915373831104 0.623018230878525
200426_125107236 0.44800000000032 0.34084198830989 2.13983335530628 0.845541217519212 0.542411570935202 0.556841662395031 0.682608119929668
200426_125107269 0.463999999999942 0.476921719667331 2.65302481418036 1.06489671266877 0.678839340988489 0.668494761718049 0.84058538113277
200426_125107286 0.496000000000095 0.548050163752812 2.85972327559188 1.1754249465825 0.730213241255284 0.729228502954669 0.900350156133305
200426_125107298 0.511999999999716 0.520528717685153 3.06005822888267 1.27086328529555 0.78165058333374 0.789912080012163 0.960167117190227
200426_125107331 0.528000000000247 0.606824294211222 3.26601080910552 1.28255123514055 0.79909968126771 0.814997418474417 1.03185482449454
200426_125107344 0.559999999999491 0.606824294211222 3.26601080910552 1.28255123514055 0.867116848147108 0.840331456168623 1.05872563603554
200426_125107404 0.576000000000022 0.600647137397672 3.36580534515667 1.28085026246276 0.867116848147108 0.840331456168623 1.05872563603554
200426_125107421 0.631999999999607 0.644254135415501 3.77283875985904 1.48681683508948 0.970350564534963 0.961360643999242 1.17865874205226
200426_125107437 0.648000000000138 0.715382579501004 3.97953722127056 1.59734506900315 1.02206288707281 1.02179930387226 1.23870404449982
200426_125107452 0.664999999999964 0.774156709959414 4.38582475478427 1.7044713575612 1.09151883100806 1.10701695058998 1.37064685343121
200426_125107528 0.680000000000291 0.904059284503312 4.99881074970949 1.92212588003292 1.28146919613707 1.27715378326701 1.59016683999638
200426_125107544 0.760000000000218 1.05530614830131 5.51125632739496 2.04264109111381 1.38572892055838 1.39729445134812 1.71093513939718
200426_125107559 0.777000000000044 1.04912899148776 5.611050863446 2.04094011843603 1.38572892055838 1.39729445134812 1.71093513939718
200426_125107574 0.792000000000371 1.04912899148776 5.611050863446 2.04094011843603 1.41986219209547 1.38658310498567 1.74978357022077
200426_125107590 0.807999999999993 1.04295183467421 5.71084539949709 2.03923914575819 1.4036575745674 1.42183339883263 1.78295253634285
200426_125107606 0.823999999999614 1.11408027875972 5.91754386090867 2.14976737967186 1.45592936098146 1.48178201899937 1.84344629827039
200426_125107637 0.832000000000335 1.16667725240457 6.42362593047335 2.25519269555207 1.59486004819343 1.59064385663833 2.00350707727853
