Time(ddMMyy_HHmmssfff) Time(s) x(mm) y(mm) z(mm) rx(deg) ry(deg) rz(deg)
200426_130218154 0 0.0587741304583744 0.406287533513705 0.107126288558106 0.0674444432423891 0.0871902651085397 0.130405893669618
200426_130218705 0 0.0587741304583744 0.406287533513705 0.107126288558106 0.0674444432423891 0.0871902651085397 0.130405893669618
200426_130218720 0.0160000000014406 0.0801184197124982 0.305747116273949 0.00998697716721608 0.0674444432423891 0.0871902651085397 0.130405893669618
200426_130218736 0.0320000000010623 0.0649512872719242 0.306492997462612 0.108827261235945 0.0674444432423891 0.0871902651085397 0.130405893669618
200426_130218815 0.0490000000008877 0.086295576526048 0.205952580222799 0.0116879498450544 0.0505708983359479 0.061447418542694 0.0591109410841307
200426_130218831 0.129000000000815 -7.105427357601E-15 -5.6843418860808E-14 5.6843418860808E-14 0 0 2.85752959662738E-16
200426_130218847 0.144000000000233 -7.105427357601E-15 -5.6843418860808E-14 5.6843418860808E-14 0 0 2.85752959662738E-16
200426_130218863 0.159999999999854 0.0986498901531476 0.00636350812067121 0.015089895200731 0 0 2.85752959662738E-16
200426_130218885 0.176000000001295 -7.105427357601E-15 -5.6843418860808E-14 5.6843418860808E-14 0 0 2.85752959662738E-16
200426_130218911 0.209000000000742 0.0986498901531476 0.00636350812067121 0.015089895200731 0 0 2.85752959662738E-16
200426_130218927 0.22400000000016 -0.00617715681355691 0.0997945360510357 -0.00170097267778146 0 0 2.85752959662738E-16
200426_130218950 0.239999999999782 0.0773056008990238 0.106903925360427 0.112229206591621 0.0336953538765761 -0.00947528505237232 0.0384394271152424
200426_130218974 0.273000000001048 0.071128444085474 0.206698461411463 0.110528233913783 0.0842873963552722 0.0519299109661317 0.0975694684858686
200426_130219006 0.304000000000087 0.0649512872719242 0.306492997462612 0.108827261235945 0.0842873963552722 0.0519299109661317 0.0975694684858686
200426_130219022 0.320000000001528 0.0587741304583744 0.406287533513705 0.107126288558106 0.0842873963552722 0.0519299109661317 0.0975694684858686
200426_130219038 0.33600000000115 0.0587741304583744 0.406287533513705 0.107126288558106 0.0842873963552722 0.0519299109661317 0.0975694684858686
200426_130219072 0.353000000000975 0.0436069980178004 0.407033414702369 0.205966572626835 0.0842873963552722 0.0519299109661317 0.0975694684858686
200426_130219086 0.384000000000015 0.0436069980178004 0.407033414702369 0.205966572626835 0.0842873963552722 0.0519299109661317 0.0975694684858686
200426_130219102 0.400000000001455 0.0374298412042506 0.506827950753404 0.204265599948997 0.134942239674103 0.113286328136603 0.156750662753844
200426_130219118 0.416000000001077 0.0374298412042506 0.506827950753404 0.204265599948997 0.134942239674103 0.113286328136603 0.156750662753844
200426_130219135 0.433000000000902 0.129902574543856 0.612985994925168 0.217654522471832 0.185659946350334 0.174593858587256 0.215983102509627
200426_130219150 0.44800000000032 0.102381128476203 0.81332094821596 0.313092861184884 0.168866845941131 0.209854034176746 0.248838928849906
200426_130219170 0.463999999999942 0.0810368392220795 0.91386136545583 0.410232172575775 0.236440578884612 0.235852394249497 0.275266880229055
200426_130219183 0.480000000001382 0.167332415748149 1.11981394567869 0.421920122420772 0.287284199759277 0.297061826857786 0.334602088272219
200426_130219197 0.496000000001004 0.238460859833665 1.32651240709021 0.532448356334442 0.30434362355706 0.322597818308327 0.406022572671893
200426_130219213 0.513000000000829 0.232283703020116 1.4263069431413 0.530747383656603 0.372004763712101 0.348457607339722 0.432534299907674
200426_130219229 0.528000000000247 0.232283703020116 1.4263069431413 0.530747383656603 0.355296310784967 0.38371533397409 0.465438258651164
200426_130219245 0.543999999999869 0.226106546206566 1.52610147919239 0.529046410978765 0.389111839266995 0.373913889902045 0.503993876817147
200426_130219269 0.56000000000131 0.226106546206566 1.52610147919239 0.529046410978765 0.389111839266995 0.373913889902045 0.503993876817147
200426_130219293 0.593000000000757 0.204762256952442 1.62664189643215 0.626185722369655 0.389111839266995 0.373913889902045 0.503993876817147
200426_130219309 0.608000000000175 0.297234990292075 1.73279994060385 0.639574644892491 0.406312114643008 0.444783449221124 0.524905615710905
200426_130219325 0.623999999999796 0.275890701037952 1.83334035784361 0.736713956283381 0.440148573314912 0.434939413273022 0.563480180332743
200426_130219341 0.640000000001237 0.34084198830989 2.13983335530628 0.845541217519212 0.559035095124975 0.521586747921575 0.649655277203911
200426_130219372 0.673000000000684 0.483098876480881 2.55323027812926 1.06659768534661 0.661500901016266 0.643290551382833 0.768970314417979
200426_130219388 0.688000000000102 0.455577430413207 2.75356523142011 1.16203602405966 0.746751553248369 0.693976767128763 0.867347678602279
200426_130219410 0.703999999999724 0.526705874498688 2.96026369283163 1.27256425797339 0.764137293517044 0.719100515234286 0.939001927814557
200426_130219436 0.73700000000099 0.613001451024772 3.16621627305449 1.28425220781838 0.815595331369094 0.779741149612216 0.99883765231968
200426_130219452 0.752000000000407 0.606824294211222 3.26601080910552 1.28255123514055 0.83315142898916 0.85054538270239 1.02003635492905
200426_130219468 0.768000000000029 0.606824294211222 3.26601080910552 1.28255123514055 0.867116848147108 0.840331456168623 1.05872563603554
200426_130219484 0.78400000000147 0.600647137397672 3.36580534515667 1.28085026246276 0.867116848147108 0.840331456168623 1.05872563603554
200426_130219500 0.800000000001091 0.579302848143556 3.46634576239649 1.3779895738536 0.867116848147108 0.840331456168623 1.05872563603554
200426_130219517 0.817000000000917 0.671775581483161 3.57250380656825 1.39137849637643 0.918701905374323 0.900871324498322 1.1186659692332
200426_130219547 0.840000000000146 0.709205422687454 4.07933175732165 1.59564409632532 1.02206288707281 1.02179930387226 1.23870404449982
200426_130219563 0.855999999999767 0.774156709959414 4.38582475478427 1.7044713575612 1.09151883100806 1.10701695058998 1.37064685343121
200426_130219600 0.897000000000844 0.888892152062731 4.99955663089816 2.02096616410165 1.29774238868891 1.24190671391324 1.55702512279497
200426_130219627 0.920000000000073 1.06148330511486 5.41146179134387 2.04434206379165 1.36768002044364 1.32658204240719 1.68935440652072
200426_130219643 0.936000000001513 1.06148330511486 5.41146179134387 2.04434206379165 1.35144985591881 1.36183312042003 1.72251201443885
200426_130219660 0.952000000001135 1.05530614830131 5.51125632739496 2.04264109111381 1.38572892055838 1.39729445134812 1.71093513939718
200426_130219675 0.96900000000096 1.05530614830131 5.51125632739496 2.04264109111381 1.38572892055838 1.39729445134812 1.71093513939718
200426_130219691 0.984000000000378 1.04912899148776 5.611050863446 2.04094011843603 1.41986219209547 1.38658310498567 1.74978357022077
200426_130219707 1 1.04295183467421 5.71084539949709 2.03923914575819 1.4036575745674 1.42183339883263 1.78295253634285
200426_130219723 1.01600000000144 1.10172596513263 6.11713293301079 2.14636543431618 1.50826527581846 1.54167886832518 1.90399338847568
200426_130219755 1.04900000000089 1.24398285330363 6.53052985583395 2.36742190214363 1.57874980434733 1.62589627399747 2.03671541702286
200426_130219771 1.06400000000031 1.31511129738912 6.73722831724541 2.4779501360573 1.64734455900226 1.65039303936166 2.06417944241934
200426_130219787 1.07999999999993 1.34636398177985 7.34385080404991 2.68051476332835 1.80518402307285 1.82932715368969 2.24651831228402
200426_130219812 1.09600000000137 1.39614813661122 7.65108968270118 2.88818230863302 1.9105260904091 1.90180458944337 2.41869149720859
200426_130219835 1.12900000000081 1.46109942388317 7.9575826801638 2.99700956986885 1.99792928495982 1.99656577259055 2.46837318283946
200426_130219851 1.14400000000023 1.55974931403634 7.96394618828452 3.01209946506947 2.0322453645777 1.9853074782426 2.5073949694817
200426_130219867 1.16800000000148 1.55357215722279 8.06374072433562 3.01039849239163 2.0322453645777 1.9853074782426 2.5073949694817
200426_130219899 1.20100000000093 1.54739500040924 8.16353526038665 3.00869751971385 2.01633511698803 2.02054767732191 2.54072460099455
200426_130219916 1.21600000000035 1.51987355434158 8.3638702136775 3.1041358584269 2.06933651846603 2.07983980375706 2.60182228884068
200426_130219941 1.23199999999997 1.59100199842708 8.57056867508902 3.21466409234057 2.12240259134219 2.13907883234133 2.66297418207962
200426_130219963 1.25600000000122 1.72090457297097 9.18355467001425 3.43231861481235 2.31640452266117 2.30495832020405 2.88587710623638
200426_130219979 1.27300000000105 1.76451157098879 9.59058808471661 3.63828518743907 2.38844749190503 2.38757595768767 3.01982238688316
200426_130219995 1.28900000000067 1.82946285826075 9.89708108217923 3.7471124486749 2.47663443235562 2.48174001670607 3.07020361110311
200426_130220011 1.30400000000009 1.90676845915978 10.0039850075397 3.85934165526646 2.49542373234347 2.50528470013885 3.14282264542196
200426_130220027 1.32000000000153 1.87924701309212 10.2043199608304 3.95477999397951 2.54900940098654 2.56405806436834 3.20440496972393
200426_130220043 1.33600000000115 1.96554258961817 10.4102725410534 3.96646794382451 2.61828250481237 2.58754858802077 3.23256216558156
200426_130220059 1.35300000000097 1.95936543280464 10.5100670771045 3.96476697114673 2.63716287498652 2.61096272045087 3.30525152688788
200426_130220087 1.36800000000039 1.95936543280464 10.5100670771045 3.96476697114673 2.63716287498652 2.61096272045087 3.30525152688788
200426_130220106 1.40000000000146 1.95318827599109 10.6098616131555 3.96306599846889 2.67197223876765 2.64621501923057 3.29424137203951
200426_130220122 1.41600000000108 2.04566100933072 10.7160196573273 3.97645492099173 2.69089823325783 2.66958284857088 3.36696150881072
200426_130220138 1.4330000000009 2.01813956326306 10.9163546106181 4.07189325970472 2.74469878538231 2.72814853020476 3.42872654135482
200426_130220156 1.44800000000032 2.083090850535 11.2228476080807 4.18072052094061 2.79856458923432 2.78665964840545 3.49054670794994
200426_130220186 1.48000000000138 2.20681626826535 11.935628139057 4.39667407073449 2.94510731971206 2.99708774924318 3.70990410226477
200426_130220204 1.496000000001 2.27794471235082 12.1423266004687 4.50720230464822 3.03389837593158 3.04320996663935 3.81130079451099
200426_130220233 1.52800000000025 2.33671884280924 12.5486141339823 4.61432859320627 3.14244097219181 3.15953379880181 3.93561284944915
200426_130220251 1.54399999999987 2.41402444370827 12.6555180593427 4.72655779979777 3.14244097219181 3.15953379880181 3.93561284944915
200426_130220265 1.56000000000131 2.30919739674157 12.7489490872731 4.70976693191932 3.16176611836356 3.18245909793786 4.00861021890147
200426_130220281 1.57700000000114 2.30919739674157 12.7489490872731 4.70976693191932 3.16176611836356 3.18245909793786 4.00861021890147
200426_130220297 1.59300000000076 2.40784728689472 12.7553125953938 4.72485682711994 3.19681071775424 3.21761256568701 3.99785247151442
200426_130220313 1.60800000000017 2.40167013008119 12.8551071314449 4.72315585444215 3.23149451376445 3.20527346734348 4.03723585297687
200426_130220331 1.6239999999998 2.47279857416669 13.0618055928564 4.83368408835582 3.25124617081097 3.27563574170975 4.0601479323156
200426_130220344 1.64000000000124 2.45145428491256 13.1623460100961 4.93082339974671 3.27066238318343 3.29846661505039 4.13320776514313
200426_130220360 1.65700000000106 2.50123843974394 13.4695848887474 5.13849094505127 3.41029632067597 3.34383497382556 4.19064226842279
200426_130220376 1.67300000000068 2.57236688382944 13.676283350159 5.249019178965 3.44970682459433 3.43684960534747 4.28682296256965
200426_130220402 1.6880000000001 2.63114101428784 14.0825708836727 5.35614546752299 3.53919177734638 3.48200151704154 4.38881889736161
200426_130220424 1.72000000000116 2.70226945837334 14.2892693450842 5.46667370143672 3.57885084099869 3.57485596568766 4.48517799077153
200426_130220439 1.73700000000099 2.69609230155979 14.3890638811353 5.46497272875888 3.61405778358972 3.6099428591948 4.47460241332911
200426_130220455 1.75200000000041 2.68991514474624 14.4888584171863 5.46327175608104 3.63374594578713 3.63244959925607 4.54785888405729
200426_130220471 1.76800000000003 2.68991514474624 14.4888584171863 5.46327175608104 3.63374594578713 3.63244959925607 4.54785888405729
200426_130220487 1.78400000000147 2.68991514474624 14.4888584171863 5.46327175608104 3.63374594578713 3.63244959925607 4.54785888405729
200426_130220503 1.80000000000109 2.68991514474624 14.4888584171863 5.46327175608104 3.63374594578713 3.63244959925607 4.54785888405729
200426_130220518 1.81700000000092 2.6837379879327 14.5886529532374 5.46157078340326 3.63374594578713 3.63244959925607 4.54785888405729
200426_130220534 1.83200000000033 2.77621072127231 14.6948109974093 5.47495970592604 3.68870711092364 3.68998666753995 4.61059619342028
200426_130220552 1.84799999999996 2.74868927520464 14.8951459507001 5.57039804463915 3.72352925277603 3.67720857718095 4.65011487971295
200426_130220582 1.88000000000102 2.81364056247658 15.2016389481627 5.67922530587498 3.79882784402725 3.80489062712543 4.73624037855329
200426_130220598 1.89700000000084 2.89094616337562 15.3085428735231 5.79145451246649 3.85398752254987 3.86225727738139 4.79914741288958
200426_130220614 1.91200000000026 2.88476900656207 15.4083374095742 5.78975353978871 3.8888653036728 3.84934148647373 4.83871722301666
200426_130220630 1.92799999999988 2.96207460746114 15.5152413349346 5.90198274638016 3.87387408409996 3.88453674558425 4.87254500938248
200426_130220646 1.94400000000132 2.95589745064759 15.6150358709857 5.90028177370237 3.90921348252785 3.91956688026177 4.86211118043238
200426_130220662 1.96100000000115 2.85724756049441 15.608672362865 5.8851918785017 3.94410973354215 3.90660508273705 4.9016979676965
200426_130220678 1.97700000000077 2.95589745064759 15.6150358709857 5.90028177370237 3.94410973354215 3.90660508273705 4.9016979676965
