Time(s) x(mm) y(mm) z(mm) rx(deg) ry(deg) rz(deg)
0 1.4210854715202E-14 -1.13686837721616E-13 0 0 -3.18055468146352E-15 3.9756933518294E-16
0 1.4210854715202E-14 -1.13686837721616E-13 0 0 -3.18055468146352E-15 3.9756933518294E-16
0.0160000000005311 1.4210854715202E-14 -1.13686837721616E-13 0 0 -3.18055468146352E-15 3.9756933518294E-16
0.0340000000005602 1.4210854715202E-14 -1.13686837721616E-13 0 0 -3.18055468146352E-15 3.9756933518294E-16
0.0489999999999782 1.4210854715202E-14 -1.13686837721616E-13 0 -0.0362649740221735 -0.00576860932580549 -0.0543634951889504
0.0830000000005384 -0.0270592587252452 0.0180097374499155 0.0945697936670058 -0.0784321739979055 -0.0560990059610786 -0.0609751436709593
0.0970000000006621 -0.0270592587252452 0.0180097374499155 0.0945697936670058 -0.110598224367531 -0.0233386293316514 -0.080757225098234
0.11200000000008 -0.0541185174505046 0.0360194748999447 0.189139587334012 -0.110598224367531 -0.0233386293316514 -0.080757225098234
0.128000000000611 -0.0541185174505046 0.0360194748999447 0.189139587334012 -0.184942307082828 -0.040905585840063 -0.107102547756105
0.143000000000029 -0.0541185174505046 0.0360194748999447 0.189139587334012 -0.184942307082828 -0.040905585840063 -0.107102547756105
0.242000000000189 -0.149876289873689 0.0410984467764592 0.160773179996681 -0.152772274454989 -0.0736580209895154 -0.0873162243652145
0.485000000000582 -0.105669661132609 -0.0931546954767555 -0.0124950160765707 -0.0141434284296826 -0.121636314761638 -0.0214278482483787
0.5 -0.105669661132609 -0.0931546954767555 -0.0124950160765707 -0.0141434284296826 -0.121636314761638 -0.0214278482483787
0.530000000000655 -0.00991188870942494 -0.09823366735327 0.0158713912607027 -0.0100476976601402 -0.0830929525108059 0.0131462610662076
0.596000000000458 -0.00991188870942494 -0.09823366735327 0.0158713912607027 -0.0100476976601402 -0.0830929525108059 0.0131462610662076
0.687000000000808 -0.132728919857868 -0.0751449580267263 0.0820747775904351 -0.126588887790782 -0.150914679974503 -0.0197487356705206
0.703000000000429 -0.132728919857868 -0.0751449580267263 0.0820747775904351 -0.130687962425341 -0.189480550869393 -0.054270892224284
0.717000000000553 -0.132728919857868 -0.0751449580267263 0.0820747775904351 -0.130687962425341 -0.189480550869393 -0.054270892224284
0.735000000000582 -0.132728919857868 -0.0751449580267263 0.0820747775904351 -0.134776043809451 -0.228045958634338 -0.0887912895986213
0.748000000000502 -0.122817031148429 0.02308870932643 0.0662033863296756 -0.205038011538262 -0.207009466487626 -0.080502464523402
0.824000000000524 -0.149876289873689 0.0410984467764592 0.160773179996681 -0.166912551297017 -0.195288108448006 -0.108555396042031
0.887000000000626 -0.122817031148429 0.02308870932643 0.0662033863296756 -0.128796025400865 -0.183533517858922 -0.136597614190591
0.904000000000451 -0.122817031148429 0.02308870932643 0.0662033863296756 -0.096643167241794 -0.216290547376992 -0.116841801220358
0.963000000000648 -0.218574803571641 0.0281676812028309 0.0378369789923454 -0.096643167241794 -0.216290547376992 -0.116841801220358
1.02900000000045 -0.218574803571641 0.0281676812028309 0.0378369789923454 -0.0925648668903086 -0.17773523659117 -0.0823019951307224
1.09600000000046 -0.218574803571641 0.0281676812028309 0.0378369789923454 -0.124711858732101 -0.144974982356446 -0.102067451396363
1.16900000000078 -0.23572217358749 0.144411086006016 0.116535381398592 -0.162818614920275 -0.156719485227427 -0.0740446338405398
1.1840000000002 -0.23572217358749 0.144411086006016 0.116535381398592 -0.162818614920275 -0.156719485227427 -0.0740446338405398
1.19900000000052 -0.23572217358749 0.144411086006016 0.116535381398592 -0.162818614920275 -0.156719485227427 -0.0740446338405398
1.21500000000015 -0.245634062296901 0.0461774186528601 0.132406772659351 -0.162818614920275 -0.156719485227427 -0.0740446338405398
1.23100000000068 -0.23572217358749 0.144411086006016 0.116535381398592 -0.162818614920275 -0.156719485227427 -0.0740446338405398
1.2480000000005 -0.23572217358749 0.144411086006016 0.116535381398592 -0.162818614920275 -0.156719485227427 -0.0740446338405398
1.26400000000012 -0.23572217358749 0.144411086006016 0.116535381398592 -0.162818614920275 -0.156719485227427 -0.0740446338405398
1.28100000000086 -0.23572217358749 0.144411086006016 0.116535381398592 -0.162818614920275 -0.156719485227427 -0.0740446338405398
1.38500000000022 -0.208662914862231 0.126401348555987 0.0219655877315859 -0.126588887790782 -0.150914679974503 -0.0197487356705206
1.51700000000073 -0.245634062296901 0.0461774186528601 0.132406772659351 -0.162818614920275 -0.156719485227427 -0.0740446338405398
1.57000000000062 -0.245634062296901 0.0461774186528601 0.132406772659351 -0.162818614920275 -0.156719485227427 -0.0740446338405398
1.6190000000006 -0.245634062296901 0.0461774186528601 0.132406772659351 -0.124711858732101 -0.144974982356446 -0.102067451396363
1.69200000000001 -0.245634062296901 0.0461774186528601 0.132406772659351 -0.124711858732101 -0.144974982356446 -0.102067451396363
1.70900000000074 -0.341391834720085 0.0512563905293746 0.104040365322021 -0.124711858732101 -0.144974982356446 -0.102067451396363
1.80000000000018 -0.304420687285386 0.131480320432502 -0.00640081960574435 -0.0866140363587598 -0.133197274319527 -0.130079539183545
1.83900000000085 -0.304420687285386 0.131480320432502 -0.00640081960574435 -0.0866140363587598 -0.133197274319527 -0.130079539183545
1.85600000000068 -0.314332575994825 0.0332466530793454 0.00947057165501519 -0.0866140363587598 -0.133197274319527 -0.130079539183545
1.9380000000001 -0.208662914862231 0.126401348555987 0.0219655877315859 -0.0503711522132333 -0.127411037179681 -0.0757614033957411
1.95500000000084 -0.208662914862231 0.126401348555987 0.0219655877315859 -0.0503711522132333 -0.127411037179681 -0.0757614033957411
1.97100000000046 -0.208662914862231 0.126401348555987 0.0219655877315859 -0.0503711522132333 -0.127411037179681 -0.0757614033957411
2.00400000000081 -0.208662914862231 0.126401348555987 0.0219655877315859 -0.0503711522132333 -0.127411037179681 -0.0757614033957411
2.02000000000044 -0.208662914862231 0.126401348555987 0.0219655877315859 -0.0884755621036796 -0.13917945958664 -0.0477604364928009
2.03500000000076 -0.208662914862231 0.126401348555987 0.0219655877315859 -0.0884755621036796 -0.13917945958664 -0.0477604364928009
2.05200000000059 -0.245634062296901 0.0461774186528601 0.132406772659351 -0.120616695014294 -0.106415981483234 -0.0675355250359892
2.14200000000073 -0.245634062296901 0.0461774186528601 0.132406772659351 -0.193145011027164 -0.118036027687257 -0.176126062663406
2.19500000000062 -0.245634062296901 0.0461774186528601 0.132406772659351 -0.193145011027164 -0.118036027687257 -0.176126062663406
2.21200000000044 -0.341391834720085 0.0512563905293746 0.104040365322021 -0.189049150200319 -0.0794710386094692 -0.14161519798697
2.27000000000044 -0.23572217358749 0.144411086006016 0.116535381398592 -0.156873284286652 -0.112220247119625 -0.121838514595755
2.28600000000006 -0.245634062296901 0.0461774186528601 0.132406772659351 -0.124711858732101 -0.144974982356446 -0.102067451396363
2.30200000000059 -0.149876289873689 0.0410984467764592 0.160773179996681 -0.0925648668903086 -0.17773523659117 -0.0823019951307224
2.31800000000021 -0.149876289873689 0.0410984467764592 0.160773179996681 -0.0884755621036796 -0.13917945958664 -0.0477604364928009
2.33300000000054 -0.122817031148429 0.02308870932643 0.0662033863296756 -0.0563488690799058 -0.17194844757184 -0.0279909454610474
2.35100000000057 -0.149876289873689 0.0410984467764592 0.160773179996681 -0.0563488690799058 -0.17194844757184 -0.0279909454610474
2.36700000000019 -0.122817031148429 0.02308870932643 0.0662033863296756 -0.0563488690799058 -0.17194844757184 -0.0279909454610474
2.46200000000044 -0.218574803571641 0.0281676812028309 0.0378369789923454 -0.0925648668903086 -0.17773523659117 -0.0823019951307224
2.5010000000002 -0.314332575994825 0.0332466530793454 0.00947057165501519 -0.0906884530080369 -0.171745708445274 -0.164629092819431
2.51600000000053 -0.314332575994825 0.0332466530793454 0.00947057165501519 -0.0906884530080369 -0.171745708445274 -0.164629092819431
2.60100000000057 -0.314332575994825 0.0332466530793454 0.00947057165501519 -0.056643524636026 -0.19846253627007 -0.227217007432076
2.61599999999999 -0.314332575994825 0.0332466530793454 0.00947057165501519 -0.056643524636026 -0.19846253627007 -0.227217007432076
2.63200000000052 -0.314332575994825 0.0332466530793454 0.00947057165501519 -0.0847898176803787 -0.127174867471212 -0.212394701252771
2.64700000000084 -0.314332575994825 0.0332466530793454 0.00947057165501519 -0.122872075602231 -0.138995035374875 -0.184382241601277
2.73300000000017 -0.245634062296901 0.0461774186528601 0.132406772659351 -0.152772274454989 -0.0736580209895154 -0.0873162243652145
2.78000000000065 -0.27269332102216 0.0641871561027756 0.226976566326357 -0.14866027049854 -0.0350953355775414 -0.0527921422664002
2.82400000000052 -0.27269332102216 0.0641871561027756 0.226976566326357 -0.14866027049854 -0.0350953355775414 -0.0527921422664002
2.83900000000085 -0.27269332102216 0.0641871561027756 0.226976566326357 -0.14866027049854 -0.0350953355775414 -0.0527921422664002
2.92200000000048 -0.245634062296901 0.0461774186528601 0.132406772659351 -0.112393358651996 -0.0292966046328124 0.00153368761656508
2.95900000000074 -0.218574803571641 0.0281676812028309 0.0378369789923454 -0.112393358651996 -0.0292966046328124 0.00153368761656508
3.02100000000064 -0.122817031148429 0.02308870932643 0.0662033863296756 -0.122478815480684 -0.11234835119937 0.0147751973655812
3.07400000000052 -0.218574803571641 0.0281676812028309 0.0378369789923454 -0.0884755621036796 -0.13917945958664 -0.0477604364928009
3.11400000000049 -0.287273317269566 0.0152369156293162 -0.0850992220119906 -0.0925648668903086 -0.17773523659117 -0.0823019951307224
3.19900000000052 -0.287273317269566 0.0152369156293162 -0.0850992220119906 -0.0925648668903086 -0.17773523659117 -0.0823019951307224
3.26000000000022 -0.324244464704236 -0.0649870142738109 0.0253419629157747 -0.0985717424627023 -0.222247122910123 -0.0345027320104941
3.28800000000047 -0.314332575994825 0.0332466530793454 0.00947057165501519 -0.0985717424627023 -0.222247122910123 -0.0345027320104941
3.35100000000057 -0.191515544846382 0.0101579437528017 -0.0567328146746604 -0.104634658698717 -0.266732865613178 0.0133183157427258
3.36500000000069 -0.191515544846382 0.0101579437528017 -0.0567328146746604 -0.104634658698717 -0.266732865613178 0.0133183157427258
3.38000000000011 -0.191515544846382 0.0101579437528017 -0.0567328146746604 -0.104634658698717 -0.266732865613178 0.0133183157427258
3.39600000000064 -0.191515544846382 0.0101579437528017 -0.0567328146746604 -0.104634658698717 -0.266732865613178 0.0133183157427258
3.41500000000087 -0.191515544846382 0.0101579437528017 -0.0567328146746604 -0.100537505415241 -0.228163321061559 0.0478402810212991
3.52100000000064 -0.0270592587252452 0.0180097374499155 0.0945697936670058 -0.184409591562123 -0.0141114404515292 0.0919722360969132
3.56600000000071 -0.0270592587252452 0.0180097374499155 0.0945697936670058 -0.254584248595254 0.00702065658023839 0.100104515919797
3.58000000000084 -0.0270592587252452 0.0180097374499155 0.0945697936670058 -0.254584248595254 0.00702065658023839 0.100104515919797
3.63200000000052 -0.0541185174505046 0.0360194748999447 0.189139587334012 -0.216515097818976 0.0186577389834422 0.0721461990656701
3.64800000000014 -0.0442066287410938 0.134253142253101 0.173268196073252 -0.220668550472247 -0.0199259680039242 0.037657223102697
3.71900000000005 -0.23572217358749 0.144411086006016 0.116535381398592 -0.152772274454989 -0.0736580209895154 -0.0873162243652145
3.75 -0.23572217358749 0.144411086006016 0.116535381398592 -0.189049150200319 -0.0794710386094692 -0.14161519798697
3.76600000000053 -0.23572217358749 0.144411086006016 0.116535381398592 -0.150983986922274 -0.0676949890387036 -0.169610779648517
3.84000000000015 -0.23572217358749 0.144411086006016 0.116535381398592 -0.156873284286652 -0.112220247119625 -0.121838514595755
3.93100000000049 -0.0270592587252452 0.0180097374499155 0.0945697936670058 -0.206960883304052 -0.212871477528801 0.00182343990145243
3.96500000000015 -0.122817031148429 0.02308870932643 0.0662033863296756 -0.206960883304052 -0.212871477528801 0.00182343990145243
4.02000000000044 -0.0270592587252452 0.0180097374499155 0.0945697936670058 -0.206960883304052 -0.212871477528801 0.00182343990145243
4.03600000000006 -0.0270592587252452 0.0180097374499155 0.0945697936670058 -0.206960883304052 -0.212871477528801 0.00182343990145243
4.11599999999999 -0.218574803571641 0.0281676812028309 0.0378369789923454 -0.124711858732101 -0.144974982356446 -0.102067451396363
4.14100000000053 -0.218574803571641 0.0281676812028309 0.0378369789923454 -0.156873284286652 -0.112220247119625 -0.121838514595755
4.15700000000015 -0.218574803571641 0.0281676812028309 0.0378369789923454 -0.156873284286652 -0.112220247119625 -0.121838514595755
4.23600000000079 -0.314332575994825 0.0332466530793454 0.00947057165501519 -0.120616695014294 -0.106415981483234 -0.0675355250359892
4.25500000000011 -0.314332575994825 0.0332466530793454 0.00947057165501519 -0.120616695014294 -0.106415981483234 -0.0675355250359892
4.27200000000084 -0.218574803571641 0.0281676812028309 0.0378369789923454 -0.158713692676511 -0.118150399716429 -0.0395321014529965
4.28900000000067 -0.228486692281052 -0.0700659861503254 0.0537083702531049 -0.126588887790782 -0.150914679974503 -0.0197487356705206
4.30600000000049 -0.228486692281052 -0.0700659861503254 0.0537083702531049 -0.126588887790782 -0.150914679974503 -0.0197487356705206
4.32100000000082 -0.228486692281052 -0.0700659861503254 0.0537083702531049 -0.164711110151865 -0.162616684644211 0.0082736729275964
4.33700000000044 -0.228486692281052 -0.0700659861503254 0.0537083702531049 -0.164711110151865 -0.162616684644211 0.0082736729275964
4.43100000000049 -0.132728919857868 -0.0751449580267263 0.0820747775904351 -0.164711110151865 -0.162616684644211 0.0082736729275964
4.46900000000005 -0.132728919857868 -0.0751449580267263 0.0820747775904351 -0.132617085696971 -0.195387256654707 0.0280597568181156
4.48600000000079 -0.218574803571641 0.0281676812028309 0.0378369789923454 -0.136720100793262 -0.233960003778752 -0.00645260010866868
4.56200000000081 -0.218574803571641 0.0281676812028309 0.0378369789923454 -0.130687962425341 -0.189480550869393 -0.054270892224284
4.57800000000043 -0.218574803571641 0.0281676812028309 0.0378369789923454 -0.130687962425341 -0.189480550869393 -0.054270892224284
4.59200000000055 -0.218574803571641 0.0281676812028309 0.0378369789923454 -0.130687962425341 -0.189480550869393 -0.054270892224284
4.60600000000068 -0.218574803571641 0.0281676812028309 0.0378369789923454 -0.130687962425341 -0.189480550869393 -0.054270892224284
4.6200000000008 -0.218574803571641 0.0281676812028309 0.0378369789923454 -0.130687962425341 -0.189480550869393 -0.054270892224284
4.63500000000022 -0.218574803571641 0.0281676812028309 0.0378369789923454 -0.130687962425341 -0.189480550869393 -0.054270892224284
4.69700000000012 -0.228486692281052 -0.0700659861503254 0.0537083702531049 -0.116510529808806 -0.0678565204904851 -0.0330018178030322
4.72100000000046 -0.228486692281052 -0.0700659861503254 0.0537083702531049 -0.112393358651996 -0.0292966046328124 0.00153368761656508
4.73600000000079 -0.228486692281052 -0.0700659861503254 0.0537083702531049 -0.112393358651996 -0.0292966046328124 0.00153368761656508
4.78200000000015 -0.132728919857868 -0.0751449580267263 0.0820747775904351 -0.112393358651996 -0.0292966046328124 0.00153368761656508
4.80799999999999 -0.132728919857868 -0.0751449580267263 0.0820747775904351 -0.112393358651996 -0.0292966046328124 0.00153368761656508
4.82500000000073 -0.132728919857868 -0.0751449580267263 0.0820747775904351 -0.112393358651996 -0.0292966046328124 0.00153368761656508
4.84000000000015 -0.132728919857868 -0.0751449580267263 0.0820747775904351 -0.112393358651996 -0.0292966046328124 0.00153368761656508
4.85500000000047 -0.132728919857868 -0.0751449580267263 0.0820747775904351 -0.150470872788502 -0.0410108628066257 0.029498343074395
4.95300000000043 -0.0270592587252452 0.0180097374499155 0.0945697936670058 -0.166640704072046 -0.168473532740671 0.0905958702473494
4.99000000000069 -0.0270592587252452 0.0180097374499155 0.0945697936670058 -0.170764522298818 -0.207056808148895 0.0561011641858059
5.00500000000011 -0.0270592587252452 0.0180097374499155 0.0945697936670058 -0.170764522298818 -0.207056808148895 0.0561011641858059
5.06500000000051 -0.0541185174505046 0.0360194748999447 0.189139587334012 -0.166640704072046 -0.168473532740671 0.0905958702473494
5.07800000000043 -0.0541185174505046 0.0360194748999447 0.189139587334012 -0.16059125953566 -0.124040278742507 0.0427782008023097
5.09300000000076 -0.149876289873689 0.0410984467764592 0.160773179996681 -0.16059125953566 -0.124040278742507 0.0427782008023097
5.10700000000088 -0.176935548598948 0.0591081842263748 0.255342973663687 -0.1926939058607 -0.0912720023035229 0.0229769388877306
5.1230000000005 -0.176935548598948 0.0591081842263748 0.255342973663687 -0.154597780122051 -0.0795808571600657 -0.00501778158285454
5.13900000000012 -0.176935548598948 0.0591081842263748 0.255342973663687 -0.154597780122051 -0.0795808571600657 -0.00501778158285454
5.15500000000065 -0.176935548598948 0.0591081842263748 0.255342973663687 -0.154597780122051 -0.0795808571600657 -0.00501778158285454
5.17200000000048 -0.176935548598948 0.0591081842263748 0.255342973663687 -0.150470872788502 -0.0410108628066257 0.029498343074395
5.18700000000081 -0.176935548598948 0.0591081842263748 0.255342973663687 -0.150470872788502 -0.0410108628066257 0.029498343074395
5.20400000000063 -0.176935548598948 0.0591081842263748 0.255342973663687 -0.154597780122051 -0.0795808571600657 -0.00501778158285454
5.22100000000046 -0.176935548598948 0.0591081842263748 0.255342973663687 -0.154597780122051 -0.0795808571600657 -0.00501778158285454
5.25900000000001 -0.149876289873689 0.0410984467764592 0.160773179996681 -0.116510529808806 -0.0678565204904851 -0.0330018178030322
5.27500000000055 -0.245634062296901 0.0461774186528601 0.132406772659351 -0.116510529808806 -0.0678565204904851 -0.0330018178030322
5.35600000000068 -0.218574803571641 0.0281676812028309 0.0378369789923454 -0.0544507068384838 -0.165956706628312 -0.110322354374659
5.38200000000052 -0.191515544846382 0.0101579437528017 -0.0567328146746604 -0.0925648668903086 -0.17773523659117 -0.0823019951307224
5.45100000000002 -0.191515544846382 0.0101579437528017 -0.0567328146746604 -0.0503711522132333 -0.127411037179681 -0.0757614033957411
5.50700000000052 -0.191515544846382 0.0101579437528017 -0.0567328146746604 -0.0462805775744113 -0.0888649036820808 -0.0411986891487309
5.54500000000007 -0.191515544846382 0.0101579437528017 -0.0567328146746604 -0.0462805775744113 -0.0888649036820808 -0.0411986891487309
5.60200000000077 -0.191515544846382 0.0101579437528017 -0.0567328146746604 -0.0462805775744113 -0.0888649036820808 -0.0411986891487309
5.625 -0.191515544846382 0.0101579437528017 -0.0567328146746604 -0.0462805775744113 -0.0888649036820808 -0.0411986891487309
5.69000000000051 -0.149876289873689 0.0410984467764592 0.160773179996681 -0.120616695014294 -0.106415981483234 -0.0675355250359892
5.72200000000066 -0.245634062296901 0.0461774186528601 0.132406772659351 -0.156873284286652 -0.112220247119625 -0.121838514595755
5.77900000000045 -0.23572217358749 0.144411086006016 0.116535381398592 -0.189049150200319 -0.0794710386094692 -0.14161519798697
5.8130000000001 -0.23572217358749 0.144411086006016 0.116535381398592 -0.189049150200319 -0.0794710386094692 -0.14161519798697
5.82800000000043 -0.23572217358749 0.144411086006016 0.116535381398592 -0.193145011027164 -0.118036027687257 -0.176126062663406
5.84200000000055 -0.23572217358749 0.144411086006016 0.116535381398592 -0.194963706566618 -0.12396393370705 -0.0938239701253096
5.85700000000088 -0.23572217358749 0.144411086006016 0.116535381398592 -0.194963706566618 -0.12396393370705 -0.0938239701253096
5.875 -0.149876289873689 0.0410984467764592 0.160773179996681 -0.194963706566618 -0.12396393370705 -0.0938239701253096
5.89100000000053 -0.149876289873689 0.0410984467764592 0.160773179996681 -0.194963706566618 -0.12396393370705 -0.0938239701253096
5.98300000000017 -0.122817031148429 0.02308870932643 0.0662033863296756 -0.162818614920275 -0.156719485227427 -0.0740446338405398
6.00700000000052 -0.122817031148429 0.02308870932643 0.0662033863296756 -0.162818614920275 -0.156719485227427 -0.0740446338405398
6.08000000000084 -0.218574803571641 0.0281676812028309 0.0378369789923454 -0.152772274454989 -0.0736580209895154 -0.0873162243652145
