Time(s) x(mm) y(mm) z(mm) rx(deg) ry(deg) rz(deg)
0 0 0 0 7.95138670365879E-16 5.96354002774409E-16 1.11816375520202E-16
0 0 0 0 7.95138670365879E-16 5.96354002774409E-16 1.11816375520202E-16
0.0339999999999918 0 0 0 7.95138670365879E-16 5.96354002774409E-16 1.11816375520202E-16
0.0480000000000018 -0.0552821526254945 -0.0919547130034744 -0.0921315057813104 7.95138670365879E-16 5.96354002774409E-16 1.11816375520202E-16
0.0639999999999645 0.0268288801937331 -0.148570873252993 -0.0848935027453308 7.95138670365879E-16 5.96354002774409E-16 1.11816375520202E-16
0.0800000000000409 0.0303637334406517 -0.168876779192829 -0.283828605219696 7.95138670365879E-16 5.96354002774409E-16 1.11816375520202E-16
0.0960000000000036 -0.0249184191848997 -0.260831492196303 -0.37596011100112 7.95138670365879E-16 5.96354002774409E-16 1.11816375520202E-16
0.111999999999966 0.0036778876322785 -0.41955531841927 -0.560321164983634 7.95138670365879E-16 5.96354002774409E-16 1.11816375520202E-16
0.126999999999953 -0.0498368383698278 -0.521662984392719 -0.751920222002127 7.95138670365879E-16 5.96354002774409E-16 1.11816375520202E-16
0.144999999999982 -0.0194731049292045 -0.690539763585548 -1.03574882722194 7.95138670365879E-16 5.96354002774409E-16 1.11816375520202E-16
0.158999999999992 -0.0479263773609944 -0.931065349841901 -1.21277383574869 7.95138670365879E-16 5.96354002774409E-16 1.11816375520202E-16
0.173999999999978 -0.103208529986546 -1.02302006284549 -1.30490534153 7.95138670365879E-16 5.96354002774409E-16 1.11816375520202E-16
0.191000000000031 -0.0175626439203711 -1.09994212903484 -1.49660244096845 7.95138670365879E-16 5.96354002774409E-16 1.11816375520202E-16
0.206999999999994 -0.0746122231693676 -1.18174388906846 -1.48926639551257 7.95138670365879E-16 5.96354002774409E-16 1.11816375520202E-16
0.221000000000004 -0.0746122231693676 -1.18174388906846 -1.48926639551257 7.95138670365879E-16 5.96354002774409E-16 1.11816375520202E-16
0.23599999999999 -0.0746122231693676 -1.18174388906846 -1.48926639551257 7.95138670365879E-16 5.96354002774409E-16 1.11816375520202E-16
0.25 -0.0746122231693676 -1.18174388906846 -1.48926639551257 7.95138670365879E-16 5.96354002774409E-16 1.11816375520202E-16
0.275999999999954 -0.0746122231693676 -1.18174388906846 -1.48926639551257 7.95138670365879E-16 5.96354002774409E-16 1.11816375520202E-16
0.29099999999994 -0.0746122231693676 -1.18174388906846 -1.48926639551257 7.95138670365879E-16 5.96354002774409E-16 1.11816375520202E-16
0.30600000000004 -0.0746122231693676 -1.18174388906846 -1.48926639551257 7.95138670365879E-16 5.96354002774409E-16 1.11816375520202E-16
0.322000000000003 -0.0746122231693676 -1.18174388906846 -1.48926639551257 7.95138670365879E-16 5.96354002774409E-16 1.11816375520202E-16
0.336999999999989 -0.0746122231693676 -1.18174388906846 -1.48926639551257 7.95138670365879E-16 5.96354002774409E-16 1.11816375520202E-16
0.355999999999995 -0.0728447965459225 -1.19189684203832 -1.58873394674981 7.95138670365879E-16 5.96354002774409E-16 1.11816375520202E-16
0.371999999999957 -0.0728447965459225 -1.19189684203832 -1.58873394674981 7.95138670365879E-16 5.96354002774409E-16 1.11816375520202E-16
0.386999999999944 -0.0728447965459225 -1.19189684203832 -1.58873394674981 7.95138670365879E-16 5.96354002774409E-16 1.11816375520202E-16
0.402000000000044 -0.0728447965459225 -1.19189684203832 -1.58873394674981 7.95138670365879E-16 5.96354002774409E-16 1.11816375520202E-16
0.41700000000003 -0.0728447965459225 -1.19189684203832 -1.58873394674981 7.95138670365879E-16 5.96354002774409E-16 1.11816375520202E-16
0.43100000000004 -0.0728447965459225 -1.19189684203832 -1.58873394674981 7.95138670365879E-16 5.96354002774409E-16 1.11816375520202E-16
0.446000000000026 -0.0728447965459225 -1.19189684203832 -1.58873394674981 7.95138670365879E-16 5.96354002774409E-16 1.11816375520202E-16
0.461999999999989 0.00926623627333356 -1.24851300228784 -1.58149594371389 7.95138670365879E-16 5.96354002774409E-16 1.11816375520202E-16
0.476999999999975 -0.0728447965459225 -1.19189684203832 -1.58873394674981 7.95138670365879E-16 5.96354002774409E-16 1.11816375520202E-16
0.494000000000028 0.00926623627333356 -1.24851300228784 -1.58149594371389 7.95138670365879E-16 5.96354002774409E-16 1.11816375520202E-16
0.577999999999975 -0.0728447965459225 -1.19189684203832 -1.58873394674981 7.95138670365879E-16 5.96354002774409E-16 1.11816375520202E-16
0.592999999999961 -0.0477833429756629 -1.33031476232145 -1.57415989825802 7.95138670365879E-16 5.96354002774409E-16 1.11816375520202E-16
0.609000000000037 -0.129894375794919 -1.27369860207182 -1.581397901294 7.95138670365879E-16 5.96354002774409E-16 1.11816375520202E-16
0.689999999999941 -0.0710773699224774 -1.20204979500829 -1.68820149798694 7.95138670365879E-16 5.96354002774409E-16 1.11816375520202E-16
0.706999999999994 -0.0710773699224774 -1.20204979500829 -1.68820149798694 7.95138670365879E-16 5.96354002774409E-16 1.11816375520202E-16
0.721000000000004 -0.128126949171474 -1.28385155504179 -1.68086545253112 7.95138670365879E-16 5.96354002774409E-16 1.11816375520202E-16
0.789999999999964 -0.128126949171474 -1.28385155504179 -1.68086545253112 7.95138670365879E-16 5.96354002774409E-16 1.11816375520202E-16
0.807999999999993 -0.128126949171474 -1.28385155504179 -1.68086545253112 7.95138670365879E-16 5.96354002774409E-16 1.11816375520202E-16
0.821000000000026 -0.128126949171474 -1.28385155504179 -1.68086545253112 7.95138670365879E-16 5.96354002774409E-16 1.11816375520202E-16
0.862999999999943 -0.128126949171474 -1.28385155504179 -1.68086545253112 7.95138670365879E-16 5.96354002774409E-16 1.11816375520202E-16
0.876999999999953 -0.129894375794919 -1.27369860207182 -1.581397901294 7.95138670365879E-16 5.96354002774409E-16 1.11816375520202E-16
0.891999999999939 -0.128126949171474 -1.28385155504179 -1.68086545253112 7.95138670365879E-16 5.96354002774409E-16 1.11816375520202E-16
0.95799999999997 -0.128126949171474 -1.28385155504179 -1.68086545253112 7.95138670365879E-16 5.96354002774409E-16 1.11816375520202E-16
0.972999999999956 -0.128126949171474 -1.28385155504179 -1.68086545253112 7.95138670365879E-16 5.96354002774409E-16 1.11816375520202E-16
0.989000000000033 -0.128126949171474 -1.28385155504179 -1.68086545253112 7.95138670365879E-16 5.96354002774409E-16 1.11816375520202E-16
1.005 -0.0460159163522178 -1.34046771529142 -1.67362744949514 7.95138670365879E-16 5.96354002774409E-16 1.11816375520202E-16
1.024 -0.128126949171474 -1.28385155504179 -1.68086545253112 7.95138670365879E-16 5.96354002774409E-16 1.11816375520202E-16
1.27999999999997 -0.0460159163522178 -1.34046771529142 -1.67362744949514 7.95138670365879E-16 5.96354002774409E-16 1.11816375520202E-16
1.29999999999995 -0.128126949171474 -1.28385155504179 -1.68086545253112 7.95138670365879E-16 5.96354002774409E-16 1.11816375520202E-16
1.35900000000004 -0.128126949171474 -1.28385155504179 -1.68086545253112 7.95138670365879E-16 5.96354002774409E-16 1.11816375520202E-16
1.375 -0.128126949171474 -1.28385155504179 -1.68086545253112 7.95138670365879E-16 5.96354002774409E-16 1.11816375520202E-16
1.38999999999999 -0.128126949171474 -1.28385155504179 -1.68086545253112 7.95138670365879E-16 5.96354002774409E-16 1.11816375520202E-16
1.404 -0.0710773699224774 -1.20204979500829 -1.68820149798694 7.95138670365879E-16 5.96354002774409E-16 1.11816375520202E-16
1.48599999999999 -0.0710773699224774 -1.20204979500829 -1.68820149798694 7.95138670365879E-16 5.96354002774409E-16 1.11816375520202E-16
1.5 -0.0728447965459225 -1.19189684203832 -1.58873394674981 7.95138670365879E-16 5.96354002774409E-16 1.11816375520202E-16
1.51499999999999 -0.0728447965459225 -1.19189684203832 -1.58873394674981 7.95138670365879E-16 5.96354002774409E-16 1.11816375520202E-16
1.52999999999997 -0.0728447965459225 -1.19189684203832 -1.58873394674981 7.95138670365879E-16 5.96354002774409E-16 1.11816375520202E-16
