Time(ddMMyy_HHmmssfff) Time(s) x(mm) y(mm) z(mm) rx(deg) ry(deg) rz(deg)
200426_132638353 1.45600000000013 2.378544699869 13.0521254430773 4.97941226741693 3.25899359228083 3.27280678928963 4.08709952525662
200426_132638369 1.47299999999996 2.57405018776037 13.1519929943362 5.02188668807082 3.32889954465171 3.29384064367261 4.11864188901622
200426_132638384 1.48799999999937 2.59620592408807 13.2507581003519 4.92312142504022 3.32889954465171 3.29384064367261 4.11864188901622
200426_132638399 1.503999999999 2.47777730414429 13.5520252363694 4.9953209730582 3.36599867771699 3.38615496460115 4.21587384563021
200426_132638415 1.52000000000044 2.55386759853882 13.6531825785374 5.11354727818713 3.41959896711116 3.44274522045267 4.28034236389909
200426_132638431 1.53600000000006 2.55419645638984 13.7531750269069 5.11236316603475 3.41959896711116 3.44274522045267 4.28034236389909
200426_132638446 1.55299999999988 2.53302729361521 13.9543872659997 5.20757609260818 3.47326448546751 3.49927943157163 4.34486522541488
200426_132638461 1.5679999999993 2.63127332433745 14.1543097141835 5.22703713470662 3.52699528100639 3.55575748008608 4.40944250830099
200426_132638478 1.58399999999892 2.63127332433745 14.1543097141835 5.22703713470662 3.52699528100639 3.55575748008608 4.40944250830099
200426_132638493 1.59199999999873 2.63127332433745 14.1543097141835 5.22703713470662 3.52699528100639 3.55575748008608 4.40944250830099
200426_132638508 1.60800000000017 2.61043301941384 14.4555144016458 5.32106594912767 3.61401074318405 3.59840735003537 4.51521104094029
200426_132638526 1.625 2.68619445595738 14.4566792954444 5.44047636640903 3.61401074318405 3.59840735003537 4.51521104094029
200426_132638539 1.64099999999962 2.6865233138084 14.5566717438139 5.43929225425666 3.65093022005618 3.63287801093176 4.50586504108748
200426_132638554 1.65599999999904 2.66535415103377 14.7578839829067 5.53450518083008 3.65163008180772 3.69040006324256 4.61281374826517
200426_132638570 1.67200000000048 2.76327132390497 14.8578139827209 5.55515033508084 3.72183360068852 3.7109909890415 4.64467007465264
200426_132638587 1.6880000000001 2.76327132390497 14.8578139827209 5.55515033508084 3.72183360068852 3.7109909890415 4.64467007465264
200426_132638604 1.70499999999993 2.74210216113035 15.0590262218137 5.65036326165426 3.77584314662512 3.76719783785897 4.70948160147802
200426_132638616 1.71999999999935 2.81819245552489 15.1601835639818 5.76858956678325 3.77584314662512 3.76719783785897 4.70948160147802
200426_132638633 1.73599999999897 2.84001933400156 15.1589562216279 5.67100841590502 3.77584314662512 3.76719783785897 4.70948160147802
200426_132638649 1.75200000000041 2.81852131337589 15.2601760123513 5.76740545463088 3.82991816711321 3.82334788127328 4.77434790402148
200426_132638664 1.76800000000003 2.81885017122692 15.3601684607207 5.7662213424785 3.86319331726248 3.80935968907676 4.81553641128674
200426_132638679 1.78499999999985 2.81885017122692 15.3601684607207 5.7662213424785 3.84702373166306 3.84502927485324 4.84849612067919
200426_132638695 1.79999999999927 2.79735215060128 15.461388251444 5.8626183812043 3.88405870929568 3.87944100035194 4.83926905880364
200426_132638710 1.81599999999889 2.89526932347248 15.5613182512582 5.88326353545506 3.90120796770793 3.90107642121095 4.9134464623675
200426_132638726 1.83200000000033 2.89526932347248 15.5613182512582 5.88326353545506 3.91735088416676 3.86540733115971 4.88047323273467
200426_132638741 1.84000000000015 2.89559818132351 15.6613106996277 5.88207942330268 3.93826482017031 3.93547707598434 4.90424514211671
200426_132638756 1.85699999999997 2.77651184567767 15.7625929389063 5.95664719562541 3.93826482017031 3.93547707598434 4.90424514211671
200426_132638770 1.87299999999959 2.87410016069786 15.7625304903511 5.97847646202854 3.93826482017031 3.93547707598434 4.90424514211671
200426_132638786 1.88799999999901 2.89592703917452 15.7613031479972 5.88089531115031 3.93826482017031 3.93547707598434 4.90424514211671
200426_132638804 1.90400000000045 2.89625589702555 15.8612955963667 5.87971119899794 3.95545776251435 3.95706644232916 4.97845177209257
200426_132638817 1.92000000000007 2.97201733356906 15.8624604901653 5.9991216162793 3.99253654658783 3.99145598888198 4.96927623002274
200426_132638833 1.9369999999999 2.97201733356906 15.8624604901653 5.9991216162793 3.99253654658783 3.99145598888198 4.96927623002274
200426_132638873 1.97599999999875 2.97234619142008 15.9624529385349 5.99793750412692 3.99253654658783 3.99145598888198 4.96927623002274
200426_132638895 2 2.97234619142008 15.9624529385349 5.99793750412692 4.02586264366404 3.97733121379253 5.01051163612785
200426_132638910 2.01699999999983 2.95051931294341 15.9636802808887 6.09551865500515 4.02586264366404 3.97733121379253 5.01051163612785
200426_132638925 2.03199999999924 2.95051931294341 15.9636802808887 6.09551865500515 4.02586264366404 3.97733121379253 5.01051163612785
200426_132638940 2.03999999999905 2.97234619142008 15.9624529385349 5.99793750412692 4.02586264366404 3.97733121379253 5.01051163612785
200426_132638957 2.05600000000049 2.97234619142008 15.9624529385349 5.99793750412692 4.02586264366404 3.97733121379253 5.01051163612785
200426_132639029 2.07200000000012 2.97234619142008 15.9624529385349 5.99793750412692 3.99253654658783 3.99145598888198 4.96927623002274
200426_132639049 2.15200000000004 2.99384421204572 15.8612331478115 5.90154046540107 3.95545776251435 3.95706644232916 4.97845177209257
200426_132639065 2.16899999999987 2.99351535419469 15.761240699442 5.90272457755344 3.95545776251435 3.95706644232916 4.97845177209257
