Time(ddMMyy_HHmmssfff) Time(s) x(mm) y(mm) z(mm) rx(deg) ry(deg) rz(deg)
200426_130133693 0 2.95589745064759 15.6150358709857 5.90028177370237 3.90921348252785 3.91956688026177 4.86211118043238
200426_130134636 0 2.95589745064759 15.6150358709857 5.90028177370237 3.90921348252785 3.91956688026177 4.86211118043238
200426_130134652 0.0159999999996217 2.95589745064759 15.6150358709857 5.90028177370237 3.94410973354215 3.90660508273705 4.9016979676965
200426_130134668 0.0320000000001528 2.94972029383404 15.7148304070368 5.89858080102454 3.92914544463373 3.94179806835599 4.93554046912585
200426_130134684 0.0479999999997744 2.96488742627461 15.7140845258481 5.79974051695586 3.92914544463373 3.94179806835599 4.93554046912585
200426_130134699 0.0639999999993961 2.94354313702049 15.8146249430878 5.8968798283467 3.92914544463373 3.94179806835599 4.93554046912585
200426_130134715 0.0799999999999272 2.92837600457992 15.8153708242765 5.99572011241543 3.99942046110183 3.96381145741525 4.96473549181107
200426_130134733 0.0959999999995489 2.92219884776638 15.9151653603276 5.99401913973759 3.99942046110183 3.96381145741525 4.96473549181107
200426_130134747 0.11200000000008 2.92219884776638 15.9151653603276 5.99401913973759 3.98448313580891 3.9990021368263 4.99859278107826
200426_130134783 0.128999999999905 2.91602169095283 16.0149598963787 5.99231816705975 3.98448313580891 3.9990021368263 4.99859278107826
200426_130134801 0.159999999999854 2.91602169095283 16.0149598963787 5.99231816705975 3.98448313580891 3.9990021368263 4.99859278107826
200426_130134827 0.192000000000007 2.91602169095283 16.0149598963787 5.99231816705975 3.98448313580891 3.9990021368263 4.99859278107826
200426_130134842 0.208999999999833 3.02983871354656 16.0205775233107 5.9085677781917 3.98448313580891 3.9990021368263 4.99859278107826
200426_130134859 0.22400000000016 3.03601587036011 15.9207829872597 5.91026875086953 3.99942046110183 3.96381145741525 4.96473549181107
200426_130134875 0.239999999999782 3.03601587036011 15.9207829872597 5.91026875086953 3.99942046110183 3.96381145741525 4.96473549181107
200426_130134891 0.255999999999403 2.93736598020696 15.914419479139 5.89517885566886 3.96450577889271 3.97681931476294 4.92513175993602
200426_130134907 0.271999999999935 3.04219302717365 15.8209884512085 5.91196972354737 3.92914544463373 3.94179806835599 4.93554046912585
200426_130134923 0.287999999999556 2.96488742627461 15.7140845258481 5.79974051695586 3.92914544463373 3.94179806835599 4.93554046912585
200426_130134939 0.304000000000087 2.96488742627461 15.7140845258481 5.79974051695586 3.90921348252785 3.91956688026177 4.86211118043238
200426_130134954 0.320999999999913 2.97106458308816 15.614289989797 5.8014414896337 3.90921348252785 3.91956688026177 4.86211118043238
200426_130134970 0.33600000000024 2.97106458308816 15.614289989797 5.8014414896337 3.90921348252785 3.91956688026177 4.86211118043238
200426_130134986 0.351999999999862 2.97106458308816 15.614289989797 5.8014414896337 3.90921348252785 3.91956688026177 4.86211118043238
200426_130135002 0.367999999999483 2.97106458308816 15.614289989797 5.8014414896337 3.90921348252785 3.91956688026177 4.86211118043238
200426_130135018 0.384000000000015 2.97106458308816 15.614289989797 5.8014414896337 3.90921348252785 3.91956688026177 4.86211118043238
