Time(ddMMyy_HHmmssfff) Time(s) x(mm) y(mm) z(mm) rx(deg) ry(deg) rz(deg)
200426_130048932 0 -7.105427357601E-15 -5.6843418860808E-14 5.6843418860808E-14 0 0 2.85752959662738E-16
200426_130049872 0 -7.105427357601E-15 -5.6843418860808E-14 5.6843418860808E-14 0 0 2.85752959662738E-16
200426_130049888 0.0159999999996217 -7.105427357601E-15 -5.6843418860808E-14 5.6843418860808E-14 0 0 2.85752959662738E-16
200426_130049904 0.024000000000342 -0.00617715681355691 0.0997945360510357 -0.00170097267778146 0 0 2.85752959662738E-16
200426_130049919 0.0399999999999636 -0.00617715681355691 0.0997945360510357 -0.00170097267778146 0 0 2.85752959662738E-16
200426_130049935 0.0560000000004948 -0.00617715681355691 0.0997945360510357 -0.00170097267778146 0.016827512855877 0.0257851187578211 0.0712662593724806
200426_130049951 0.0720000000001164 -0.0123543136271067 0.199589072102071 -0.00340194535561977 0.0505708983359479 0.061447418542694 0.0591109410841307
200426_130049967 0.0879999999997381 0.071128444085474 0.206698461411463 0.110528233913783 0.0505708983359479 0.061447418542694 0.0591109410841307
200426_130049983 0.104000000000269 0.0801184197124982 0.305747116273949 0.00998697716721608 0.0505708983359479 0.061447418542694 0.0591109410841307
200426_130049999 0.121000000000095 0.0801184197124982 0.305747116273949 0.00998697716721608 0.0674444432423891 0.0871902651085397 0.130405893669618
200426_130050015 0.136000000000422 -0.0247086272542063 0.399178144204313 -0.00680389071123955 0.0674444432423891 0.0871902651085397 0.130405893669618
200426_130050031 0.152000000000044 0.0587741304583744 0.406287533513705 0.107126288558106 0.0674444432423891 0.0871902651085397 0.130405893669618
200426_130050047 0.167999999999665 0.0587741304583744 0.406287533513705 0.107126288558106 0.0674444432423891 0.0871902651085397 0.130405893669618
200426_130050063 0.184000000000196 0.0587741304583744 0.406287533513705 0.107126288558106 0.0674444432423891 0.0871902651085397 0.130405893669618
200426_130050079 0.199999999999818 0.0587741304583744 0.406287533513705 0.107126288558106 0.0674444432423891 0.0871902651085397 0.130405893669618
200426_130050094 0.216000000000349 0.0374298412042506 0.506827950753404 0.204265599948997 0.134942239674103 0.113286328136603 0.156750662753844
200426_130050111 0.231999999999971 0.0374298412042506 0.506827950753404 0.204265599948997 0.134942239674103 0.113286328136603 0.156750662753844
200426_130050126 0.248000000000502 0.129902574543856 0.612985994925168 0.217654522471832 0.185659946350334 0.174593858587256 0.215983102509627
200426_130050142 0.264000000000124 0.102381128476203 0.81332094821596 0.313092861184884 0.168866845941131 0.209854034176746 0.248838928849906
200426_130050160 0.279999999999745 0.179686729375248 0.920224873576558 0.425322067776392 0.236440578884612 0.235852394249497 0.275266880229055
200426_130050173 0.296000000000276 0.152165283307582 1.12055982686735 0.520760406489444 0.287284199759277 0.297061826857786 0.334602088272219
200426_130050189 0.313000000000102 0.139810969680497 1.32014889896948 0.517358461133767 0.30434362355706 0.322597818308327 0.406022572671893
200426_130050205 0.328000000000429 0.232283703020116 1.4263069431413 0.530747383656603 0.372004763712101 0.348457607339722 0.432534299907674
200426_130050222 0.344000000000051 0.232283703020116 1.4263069431413 0.530747383656603 0.355296310784967 0.38371533397409 0.465438258651164
200426_130050237 0.359999999999673 0.226106546206566 1.52610147919239 0.529046410978765 0.389111839266995 0.373913889902045 0.503993876817147
200426_130050252 0.376000000000204 0.226106546206566 1.52610147919239 0.529046410978765 0.389111839266995 0.373913889902045 0.503993876817147
200426_130050268 0.391999999999825 0.226106546206566 1.52610147919239 0.529046410978765 0.389111839266995 0.373913889902045 0.503993876817147
200426_130050284 0.408000000000357 0.219929389393016 1.62589601524348 0.527345438300927 0.389111839266995 0.373913889902045 0.503993876817147
200426_130050300 0.423999999999978 0.297234990292075 1.73279994060385 0.639574644892491 0.406312114643008 0.444783449221124 0.524905615710905
200426_130050315 0.4399999999996 0.275890701037952 1.83334035784361 0.736713956283381 0.440148573314912 0.434939413273022 0.563480180332743
200426_130050331 0.456000000000131 0.34701914512344 2.04003881925513 0.847242190197051 0.491248463162798 0.495915373831104 0.623018230878525
200426_130050347 0.471999999999753 0.418147589208914 2.24673728066665 0.957770424110777 0.576281618655171 0.546877226474457 0.721212026158389
200426_130050363 0.488000000000284 0.384448986327712 2.54686677000853 1.05150779014593 0.661500901016266 0.643290551382833 0.768970314417979
200426_130050379 0.505000000000109 0.554227320566362 2.75992873954078 1.17712591926033 0.746751553248369 0.693976767128763 0.867347678602279
200426_130050395 0.520000000000437 0.526705874498688 2.96026369283163 1.27256425797339 0.764137293517044 0.719100515234286 0.939001927814557
200426_130050411 0.536000000000058 0.619178607838322 3.0664217370034 1.28595318049622 0.815595331369094 0.779741149612216 0.99883765231968
200426_130050427 0.55199999999968 0.606824294211222 3.26601080910552 1.28255123514055 0.79909968126771 0.814997418474417 1.03185482449454
200426_130050443 0.568000000000211 0.606824294211222 3.26601080910552 1.28255123514055 0.867116848147108 0.840331456168623 1.05872563603554
200426_130050459 0.583999999999833 0.606824294211222 3.26601080910552 1.28255123514055 0.867116848147108 0.840331456168623 1.05872563603554
200426_130050474 0.600000000000364 0.600647137397672 3.36580534515667 1.28085026246276 0.867116848147108 0.840331456168623 1.05872563603554
200426_130050490 0.615999999999985 0.594469980584122 3.46559988120777 1.27914928978493 0.867116848147108 0.840331456168623 1.05872563603554
200426_130050506 0.631999999999607 0.573125691330006 3.56614029844752 1.37628860117576 0.918701905374323 0.900871324498322 1.1186659692332
200426_130050523 0.648000000000138 0.644254135415501 3.77283875985904 1.48681683508948 0.936244072536808 0.925832323736763 1.19042232482079
200426_130050538 0.66399999999976 0.709205422687454 4.07933175732165 1.59564409632532 1.02206288707281 1.02179930387226 1.23870404449982
200426_130050553 0.680000000000291 0.774156709959414 4.38582475478427 1.7044713575612 1.09151883100806 1.10701695058998 1.37064685343121
200426_130050569 0.697000000000116 0.823940864790778 4.69306363343554 1.91213890286576 1.21166259884131 1.19230199316278 1.4579483855973
200426_130050585 0.712000000000444 0.987542042215885 5.00592013901883 2.03605605930233 1.29774238868891 1.24190671391324 1.55702512279497
200426_130050601 0.728000000000065 0.975187728588786 5.20550921112095 2.03265411394665 1.33356705545019 1.33724984929456 1.65052443995362
200426_130050617 0.743999999999687 1.06148330511486 5.41146179134387 2.04434206379165 1.36768002044364 1.32658204240719 1.68935440652072
200426_130050633 0.760000000000218 1.05530614830131 5.51125632739496 2.04264109111381 1.38572892055838 1.39729445134812 1.71093513939718
200426_130050648 0.77599999999984 1.05530614830131 5.51125632739496 2.04264109111381 1.38572892055838 1.39729445134812 1.71093513939718
200426_130050664 0.792000000000371 1.05530614830131 5.51125632739496 2.04264109111381 1.38572892055838 1.39729445134812 1.71093513939718
200426_130050680 0.800000000000182 1.04912899148776 5.611050863446 2.04094011843603 1.4036575745674 1.42183339883263 1.78295253634285
200426_130050697 0.815999999999804 1.03677467786067 5.81063993554812 2.03753817308035 1.4036575745674 1.42183339883263 1.78295253634285
200426_130050712 0.840000000000146 1.11408027875972 5.91754386090867 2.14976737967186 1.45592936098146 1.48178201899937 1.84344629827039
200426_130050728 0.847999999999956 1.17903156603167 6.22403685837122 2.25859464090775 1.54243975894936 1.53084262377112 1.94288819538029
