Time(ddMMyy_HHmmssfff) Time(s) x(mm) y(mm) z(mm) rx(deg) ry(deg) rz(deg)
200426_130811296 0 0.0587741304583744 0.406287533513705 0.107126288558106 0.101204619232797 0.12284611158978 0.118273049326614
200426_130816186 0 0.0587741304583744 0.406287533513705 0.107126288558106 0.0674444432423891 0.0871902651085397 0.130405893669618
200426_130816200 0.0650000000005093 0.086295576526048 0.205952580222799 0.0116879498450544 0.0505708983359479 0.061447418542694 0.0591109410841307
200426_130816216 0.0799999999999272 0.071128444085474 0.206698461411463 0.110528233913783 0.0505708983359479 0.061447418542694 0.0591109410841307
200426_130816232 0.0959999999995489 0.0773056008990238 0.106903925360427 0.112229206591621 0.0674311681626634 0.0261923037673351 0.0262780819332111
200426_130816248 0.11200000000099 0.0924727333395978 0.106158044171764 0.0133889225228927 0 0 2.85752959662738E-16
200426_130816264 0.129000000000815 0.0986498901531476 0.00636350812067121 0.015089895200731 0 0 2.85752959662738E-16
200426_130816280 0.145000000000437 0.0986498901531476 0.00636350812067121 0.015089895200731 0 0 2.85752959662738E-16
200426_130816296 0.159999999999854 0.0986498901531476 0.00636350812067121 0.015089895200731 0 0 2.85752959662738E-16
200426_130816314 0.175999999999476 -7.105427357601E-15 -5.6843418860808E-14 5.6843418860808E-14 0 0 2.85752959662738E-16
200426_130816360 0.209000000000742 0.0986498901531476 0.00636350812067121 0.015089895200731 0 0 2.85752959662738E-16
200426_130816392 0.255999999999403 0.0773056008990238 0.106903925360427 0.112229206591621 0.0336953538765761 -0.00947528505237232 0.0384394271152424
200426_130816408 0.272000000000844 0.071128444085474 0.206698461411463 0.110528233913783 0.016827512855877 0.0257851187578211 0.0712662593724806
200426_130816424 0.289000000000669 0.071128444085474 0.206698461411463 0.110528233913783 0.0842873963552722 0.0519299109661317 0.0975694684858686
200426_130816440 0.304000000000087 0.0649512872719242 0.306492997462612 0.108827261235945 0.0842873963552722 0.0519299109661317 0.0975694684858686
200426_130816456 0.319999999999709 0.0649512872719242 0.306492997462612 0.108827261235945 0.0842873963552722 0.0519299109661317 0.0975694684858686
200426_130816472 0.33600000000115 0.0587741304583744 0.406287533513705 0.107126288558106 0.0842873963552722 0.0519299109661317 0.0975694684858686
200426_130816488 0.352000000000771 0.0587741304583744 0.406287533513705 0.107126288558106 0.0842873963552722 0.0519299109661317 0.0975694684858686
200426_130816504 0.369000000000597 0.0436069980178004 0.407033414702369 0.205966572626835 0.0842873963552722 0.0519299109661317 0.0975694684858686
200426_130816520 0.384000000000015 0.0436069980178004 0.407033414702369 0.205966572626835 0.0842873963552722 0.0519299109661317 0.0975694684858686
200426_130816536 0.399999999999636 0.0436069980178004 0.407033414702369 0.205966572626835 0.134942239674103 0.113286328136603 0.156750662753844
200426_130816552 0.416000000001077 0.0374298412042506 0.506827950753404 0.204265599948997 0.134942239674103 0.113286328136603 0.156750662753844
200426_130816568 0.432000000000698 0.129902574543856 0.612985994925168 0.217654522471832 0.11812420005462 0.148546606232028 0.189596752622568
200426_130816600 0.449000000000524 0.12372541773032 0.712780530976204 0.215953549793994 0.185659946350334 0.174593858587256 0.215983102509627
200426_130816620 0.479999999999563 0.173509572561699 1.02001940962759 0.423621095098611 0.253453990585625 0.261431010988009 0.346658465837415
200426_130816648 0.512000000000626 0.232283703020116 1.4263069431413 0.530747383656603 0.372004763712101 0.348457607339722 0.432534299907674
200426_130816696 0.543999999999869 0.226106546206566 1.52610147919239 0.529046410978765 0.355296310784967 0.38371533397409 0.465438258651164
200426_130816711 0.576000000000931 0.226106546206566 1.52610147919239 0.529046410978765 0.389111839266995 0.373913889902045 0.503993876817147
200426_130816727 0.593000000000757 0.226106546206566 1.52610147919239 0.529046410978765 0.389111839266995 0.373913889902045 0.503993876817147
200426_130816743 0.609000000000378 0.219929389393016 1.62589601524348 0.527345438300927 0.389111839266995 0.373913889902045 0.503993876817147
200426_130816759 0.623999999999796 0.297234990292075 1.73279994060385 0.639574644892491 0.440148573314912 0.434939413273022 0.563480180332743
200426_130816775 0.639999999999418 0.269713544224402 1.9331348938947 0.735012983605543 0.491248463162798 0.495915373831104 0.623018230878525
200426_130816791 0.656000000000859 0.34084198830989 2.13983335530628 0.845541217519212 0.542411570935202 0.556841662395031 0.682608119929668
200426_130816807 0.673000000000684 0.411970432395364 2.34653181671774 0.956069451432938 0.593637958728777 0.617718169586529 0.742249938838555
200426_130816823 0.689000000000306 0.476921719667331 2.65302481418036 1.06489671266877 0.678839340988489 0.668494761718049 0.84058538113277
200426_130816855 0.703999999999724 0.548050163752812 2.85972327559188 1.1754249465825 0.730213241255284 0.729228502954669 0.900350156133305
200426_130816871 0.736000000000786 0.613001451024772 3.16621627305449 1.28425220781838 0.815595331369094 0.779741149612216 0.99883765231968
200426_130816887 0.753000000000611 0.606824294211222 3.26601080910552 1.28255123514055 0.79909968126771 0.814997418474417 1.03185482449454
200426_130816904 0.768000000000029 0.606824294211222 3.26601080910552 1.28255123514055 0.867116848147108 0.840331456168623 1.05872563603554
200426_130816919 0.783999999999651 0.606824294211222 3.26601080910552 1.28255123514055 0.867116848147108 0.840331456168623 1.05872563603554
200426_130816935 0.800000000001091 0.600647137397672 3.36580534515667 1.28085026246276 0.867116848147108 0.840331456168623 1.05872563603554
200426_130816951 0.816000000000713 0.594469980584122 3.46559988120777 1.27914928978493 0.850646467125699 0.875587250604536 1.09175343617401
200426_130816967 0.833000000000538 0.665598424669625 3.67229834261934 1.38967752369859 0.902256820669851 0.936126616912722 1.15170446933433
200426_130816983 0.847999999999956 0.73672686875512 3.87899680403081 1.50020575761232 0.987938639490368 0.986277977272272 1.250444554443
200426_130816999 0.863999999999578 0.703028265873904 4.17912629337275 1.59394312364748 1.03969687187513 1.04667288992278 1.31051936742228
200426_130817015 0.880000000001019 0.851462310858444 4.49272868014469 1.81670056415277 1.15973844616549 1.13205931065308 1.39772636240696
200426_130817046 0.89600000000064 0.981364885402336 5.10571467506986 2.03435508662449 1.28146919613707 1.27715378326701 1.59016683999638
200426_130817062 0.927999999999884 0.969010571775236 5.30530374717205 2.03095314126881 1.33356705545019 1.33724984929456 1.65052443995362
200426_130817081 0.943999999999505 1.06148330511486 5.41146179134387 2.04434206379165 1.35144985591881 1.36183312042003 1.72251201443885
200426_130817110 0.960000000000946 1.05530614830131 5.51125632739496 2.04264109111381 1.38572892055838 1.39729445134812 1.71093513939718
200426_130817142 0.993000000000393 1.04295183467421 5.71084539949709 2.03923914575819 1.4036575745674 1.42183339883263 1.78295253634285
200426_130817158 1.02399999999943 1.13542456801382 5.81700344366885 2.05262806828097 1.45592936098146 1.48178201899937 1.84344629827039
200426_130817174 1.04000000000087 1.08655883269205 6.11787881419946 2.24520571838491 1.50826527581846 1.54167886832518 1.90399338847568
200426_130817190 1.0570000000007 1.16667725240457 6.42362593047335 2.25519269555207 1.56066537967752 1.60152383401808 1.96459389506677
200426_130817206 1.07300000000032 1.23162853967653 6.73011892793608 2.36401995678796 1.63125998635952 1.68564453709184 2.09739947662986
200426_130817222 1.08799999999974 1.37388542784751 7.14351585075912 2.58507642461535 1.78675220556124 1.75868800774827 2.22464363597747
200426_130817239 1.10400000000118 1.42366958267889 7.45075472941039 2.79274396991991 1.82345220604791 1.85348244304394 2.31876968058982
200426_130817255 1.1200000000008 1.39614813661122 7.65108968270118 2.88818230863302 1.9105260904091 1.90180458944337 2.41869149720859
200426_130817270 1.13700000000063 1.47626655632374 7.95683679897513 2.89816928580018 1.99792928495982 1.99656577259055 2.46837318283946
200426_130817286 1.15200000000004 1.46109942388317 7.9575826801638 2.99700956986885 1.99792928495982 1.99656577259055 2.46837318283946
200426_130817366 1.16799999999967 1.45492226706962 8.05737721621489 2.99530859719101 2.0322453645777 1.9853074782426 2.5073949694817
200426_130817382 1.24799999999959 1.58482484161353 8.67036321114006 3.21296311966273 2.14091773311173 2.16293638423763 2.73540080731201
200426_130817438 1.26400000000103 1.64977612888547 8.97685620860273 3.32179038089862 2.2631243855402 2.24592370962785 2.82454409795167
200426_130817462 1.32799999999952 1.87924701309212 10.2043199608304 3.95477999397951 2.54900940098654 2.56405806436834 3.20440496972393
200426_130817477 1.34400000000096 1.96554258961817 10.4102725410534 3.96646794382451 2.61828250481237 2.58754858802077 3.23256216558156
200426_130817493 1.36100000000079 1.95936543280464 10.5100670771045 3.96476697114673 2.63716287498652 2.61096272045087 3.30525152688788
200426_130817509 1.37700000000041 1.95936543280464 10.5100670771045 3.96476697114673 2.63716287498652 2.61096272045087 3.30525152688788
200426_130817526 1.39199999999983 1.95936543280464 10.5100670771045 3.96476697114673 2.63716287498652 2.61096272045087 3.30525152688788
200426_130817545 1.40799999999945 1.95318827599109 10.6098616131555 3.96306599846889 2.67197223876765 2.64621501923057 3.29424137203951
200426_130817572 1.42400000000089 2.04566100933072 10.7160196573273 3.97645492099173 2.69089823325783 2.66958284857088 3.36696150881072
200426_130817588 1.45700000000033 2.083090850535 11.2228476080807 4.18072052094061 2.79856458923432 2.78665964840545 3.49054670794994
200426_130817620 1.47199999999975 2.14804213780695 11.5293406055434 4.28954778217644 2.90649218311252 2.9035177257447 3.61435277610992
200426_130817636 1.50400000000081 2.27176755553729 12.2421211365197 4.50550133197038 3.03389837593158 3.04320996663935 3.81130079451099
200426_130817715 1.52100000000064 2.33671884280924 12.5486141339823 4.61432859320627 3.14244097219181 3.15953379880181 3.93561284944915
200426_130817731 1.60100000000057 2.30919739674157 12.7489490872731 4.70976693191932 3.19681071775424 3.21761256568701 3.99785247151442
200426_130817746 1.61599999999999 2.40167013008119 12.8551071314449 4.72315585444215 3.19681071775424 3.21761256568701 3.99785247151442
200426_130817762 1.63199999999961 2.47279857416669 13.0618055928564 4.83368408835582 3.25124617081097 3.27563574170975 4.0601479323156
200426_130817778 1.64800000000105 2.44527712809901 13.2621405461472 4.92912242706888 3.27066238318343 3.29846661505039 4.13320776514313
200426_130817794 1.66400000000067 2.51640557218451 13.4688390075588 5.0396506609826 3.32520912807382 3.35638674114243 4.19559044310655
200426_130817810 1.68100000000049 2.57236688382944 13.676283350159 5.249019178965 3.44970682459433 3.43684960534747 4.28682296256965
200426_130817826 1.69599999999991 2.65248530354196 13.9820304664329 5.25900615613216 3.50442450546552 3.49460363666255 4.34935987203227
200426_130817842 1.71199999999953 2.62496385747429 14.1823654197238 5.35444449484515 3.52402174094585 3.51720588687599 4.42255343376084
200426_130817858 1.72800000000097 2.70226945837334 14.2892693450842 5.46667370143672 3.57885084099869 3.57485596568766 4.48517799077153
200426_130817874 1.73600000000079 2.69609230155979 14.3890638811353 5.46497272875888 3.61405778358972 3.6099428591948 4.47460241332911
200426_130817890 1.75300000000061 2.68991514474624 14.4888584171863 5.46327175608104 3.63374594578713 3.63244959925607 4.54785888405729
200426_130817951 1.76800000000003 2.68991514474624 14.4888584171863 5.46327175608104 3.63374594578713 3.63244959925607 4.54785888405729
200426_130817970 1.83300000000054 2.67756083111915 14.6884474892886 5.45986981072542 3.68870711092364 3.68998666753995 4.61059619342028
200426_130818017 1.84799999999996 2.82599487610368 15.0020498760605 5.6826272512306 3.74373439188839 3.74746705030526 4.6733899984563
200426_130818049 1.91300000000047 2.88476900656207 15.4083374095742 5.78975353978871 3.85398752254987 3.86225727738139 4.79914741288958
