Time(ddMMyy_HHmmssfff) Time(s) x(mm) y(mm) z(mm) rx(deg) ry(deg) rz(deg)
200426_131444912 0 -7.105427357601E-15 -5.6843418860808E-14 5.6843418860808E-14 0 0 2.85752959662738E-16
200426_131539178 0 -7.105427357601E-15 -5.6843418860808E-14 5.6843418860808E-14 0 0 2.85752959662738E-16
200426_131539194 0.0319999999992433 -0.00617715681355691 0.0997945360510357 -0.00170097267778146 0 0 2.85752959662738E-16
200426_131539210 0.047999999998865 -0.00617715681355691 0.0997945360510357 -0.00170097267778146 0 0 2.85752959662738E-16
200426_131539226 0.0640000000003056 -0.00617715681355691 0.0997945360510357 -0.00170097267778146 0.0336953538765761 -0.00947528505237232 0.0384394271152424
200426_131539241 0.0799999999999272 -0.00617715681355691 0.0997945360510357 -0.00170097267778146 0.016827512855877 0.0257851187578211 0.0712662593724806
200426_131539257 0.0969999999997526 0.086295576526048 0.205952580222799 0.0116879498450544 0.0505708983359479 0.061447418542694 0.0591109410841307
200426_131539273 0.111999999999171 0.086295576526048 0.205952580222799 0.0116879498450544 0.0505708983359479 0.061447418542694 0.0591109410841307
200426_131539288 0.127999999998792 -0.0336986028812305 0.300129489341884 0.0937373660353273 0.0505708983359479 0.061447418542694 0.0591109410841307
200426_131539303 0.144000000000233 0.0801184197124982 0.305747116273949 0.00998697716721608 0.0842873963552722 0.0519299109661317 0.0975694684858686
200426_131539319 0.161000000000058 0.0739412628989484 0.405541652325041 0.00828600448937777 0.0674444432423891 0.0871902651085397 0.130405893669618
200426_131539335 0.17699999999968 0.0739412628989484 0.405541652325041 0.00828600448937777 0.0674444432423891 0.0871902651085397 0.130405893669618
200426_131539351 0.191999999999098 0.0525969736448246 0.506082069564741 0.105425315880268 0.134942239674103 0.113286328136603 0.156750662753844
200426_131539366 0.207999999998719 0.0312526843907008 0.606622486804497 0.202564627271215 0.11812420005462 0.148546606232028 0.189596752622568
200426_131539381 0.22400000000016 0.129902574543856 0.612985994925168 0.217654522471832 0.151863637806604 0.138949955454715 0.228084621267555
200426_131539397 0.240999999999985 0.12372541773032 0.712780530976204 0.215953549793994 0.185659946350334 0.174593858587256 0.215983102509627
200426_131539414 0.255999999999403 0.11754826091677 0.812575067027296 0.214252577116213 0.168866845941131 0.209854034176746 0.248838928849906
200426_131539429 0.271999999999025 0.0900268148491037 1.01291002031815 0.309690915829208 0.236440578884612 0.235852394249497 0.275266880229055
200426_131539509 0.288000000000466 0.167332415748149 1.11981394567869 0.421920122420772 0.321077103602854 0.287339891242859 0.373128583654164
200426_131539589 0.368000000000393 0.303412147105611 1.63300540455282 0.641275617570329 0.406312114643008 0.444783449221124 0.524905615710905
200426_131539637 0.44800000000032 0.433314721649495 2.24599139947799 0.858930140042048 0.593637958728777 0.617718169586529 0.742249938838555
200426_131539668 0.503999999998996 0.476921719667331 2.65302481418036 1.06489671266877 0.678839340988489 0.668494761718049 0.84058538113277
200426_131539684 0.520000000000437 0.655690029533005 2.96513543857503 1.0899735850366 0.730213241255284 0.729228502954669 0.900350156133305
200426_131539716 0.552999999999884 0.606824294211222 3.26601080910552 1.28255123514055 0.815595331369094 0.779741149612216 0.99883765231968
200426_131539731 0.567999999999302 0.585480004957105 3.36655122634539 1.37969054653144 0.83315142898916 0.85054538270239 1.02003635492905
200426_131539747 0.583999999998923 0.693119870737277 3.47196338932849 1.29423918498554 0.850646467125699 0.875587250604536 1.09175343617401
200426_131539767 0.600000000000364 0.73672686875512 3.87899680403081 1.50020575761232 0.970350564534963 0.961360643999242 1.17865874205226
200426_131539795 0.615999999999985 0.767061133636261 3.87750504165342 1.30252518947492 0.902256820669851 0.936126616912722 1.15170446933433
200426_131539811 0.647999999999229 0.780333866772963 4.28603021873317 1.70617233023904 1.03969687187513 1.04667288992278 1.31051936742228
200426_131539826 0.66399999999885 0.894150889366692 4.29164784566518 1.62242194137099 1.09151883100806 1.10701695058998 1.37064685343121
200426_131539842 0.680000000000291 0.995613598333328 4.49685454469943 1.53526960714731 1.07516727970707 1.14227541511493 1.40372233507263
200426_131539858 0.697000000000116 1.04539775316471 4.80409342335065 1.74293715245187 1.14340457816117 1.1673100479785 1.43082710200667
200426_131539889 0.712999999999738 0.960020596148226 5.20625509230962 2.13149439801532 1.31570261262362 1.31263377140714 1.57855112838704
200426_131539921 0.760000000000218 1.20563459258975 5.41558765589861 1.76291110678619 1.31732712159766 1.37250327515194 1.68366327429385
200426_131539936 0.777000000000044 1.15676885726796 5.71646302642915 1.95548875689008 1.36951452454669 1.43254711181889 1.74408531518688
200426_131539968 0.807999999999083 1.16386443359109 6.22478273955994 2.35743492497647 1.50826527581846 1.54167886832518 1.90399338847568
200426_131539983 0.824000000000524 1.17903156603167 6.22403685837122 2.25859464090775 1.52630387265849 1.56609593198073 1.97608491287012
