131.8,1.7917
132,1.7892
132.2,1.7867
132.4,1.7841
132.6,1.7816
132.8,1.7791
133,1.7765
133.2,1.774
133.4,1.7715
133.6,1.769
133.8,1.7664
134,1.7639
134.2,1.7614
134.4,1.7589
134.6,1.7563
134.8,1.7538
135,1.7513
135.2,1.7487
135.4,1.7462
135.6,1.7437
135.8,1.7412
136,1.7386
136.2,1.7361
136.4,1.7336
136.6,1.731
136.8,1.7285
137,1.726
137.2,1.7235
137.4,1.7209
137.6,1.7184
137.8,1.7159
138,1.7134
138.2,1.7108
138.4,1.7083
138.6,1.7058
138.8,1.7032
139,1.7007
139.2,1.6982
139.4,1.6957
139.6,1.6931
139.8,1.6906
140,1.6881
140.2,1.6856
140.4,1.683
140.6,1.6805
140.8,1.678
141,1.6754
141.2,1.6729
141.4,1.6704
141.6,1.6679
141.8,1.6653
142,1.6628
142.2,1.6603
142.4,1.6578
142.6,1.6552
142.8,1.6527
143,1.6502
143.2,1.6476
143.4,1.6451
143.6,1.6426
143.8,1.6401
144,1.6375
144.2,1.635
144.4,1.6325
144.6,1.6299
144.8,1.6274
145,1.6249
145.2,1.6224
145.4,1.6198
145.6,1.6173
145.8,1.6148
146,1.6123
146.2,1.6097
146.4,1.6072
146.6,1.6047
146.8,1.6021
147,1.5996
147.2,1.5971
147.4,1.5946
147.6,1.592
147.8,1.5895
148,1.587
148.2,1.5845
148.4,1.5819
148.6,1.5794
148.8,1.5769
149,1.5743
149.2,1.5718
149.4,1.5693
149.6,1.5668
149.8,1.5642
150,1.5617
150.2,1.5592
150.4,1.5567
150.6,1.5541
150.8,1.5516
151,1.5491
151.2,1.5465
151.4,1.544
151.6,1.5415
151.8,1.539
152,1.5364
152.2,1.5339
152.4,1.5314
152.6,1.5289
152.8,1.5263
153,1.5238
153.2,1.5213
153.4,1.5187
153.6,1.5162
153.8,1.5137
154,1.5112
154.2,1.5086
154.4,1.5061
154.6,1.5036
154.8,1.501
155,1.4985
155.2,1.496
155.4,1.4935
155.6,1.4909
155.8,1.4884
156,1.4859
156.2,1.4834
156.4,1.4808
156.6,1.4783
156.8,1.4758
157,1.4732
157.2,1.4707
157.4,1.4682
157.6,1.4657
157.8,1.4631
158,1.4606
158.2,1.4581
158.4,1.4556
158.6,1.453
158.8,1.4505
159,1.448
159.2,1.4454
159.4,1.4429
159.6,1.4404
159.8,1.4379
160,1.4353
160.2,1.4328
160.4,1.4303
160.6,1.4278
160.8,1.4252
161,1.4227
161.2,1.4202
161.4,1.4176
161.6,1.4151
161.8,1.4126
162,1.4101
162.2,1.4075
162.4,1.405
162.6,1.4025
162.8,1.4
163,1.3974
163.2,1.3949
163.4,1.3924
163.6,1.3898
163.8,1.3873
164,1.3848
164.2,1.3823
164.4,1.3797
164.6,1.3772
164.8,1.3747
165,1.3721
165.2,1.3696
165.4,1.3671
165.6,1.3646
165.8,1.362
166,1.3595
166.2,1.357
166.4,1.3545
166.6,1.3519
166.8,1.3494
167,1.3469
167.2,1.3443
167.4,1.3418
167.6,1.3393
167.8,1.3368
168,1.3342
168.2,1.3317
168.4,1.3292
168.6,1.3267
168.8,1.3241
169,1.3216
169.2,1.3191
169.4,1.3165
169.6,1.314
169.8,1.3115
170,1.309
170.2,1.3064
170.4,1.3039
170.6,1.3014
170.8,1.2989
171,1.2963
171.2,1.2938
171.4,1.2913
171.6,1.2887
171.8,1.2862
172,1.2837
172.2,1.2812
172.4,1.2786
172.6,1.2761
172.8,1.2736
173,1.271
173.2,1.2685
173.4,1.266
173.6,1.2635
173.8,1.2609
174,1.2584
174.2,1.2559
174.4,1.2534
174.6,1.2508
174.8,1.2483
175,1.2458
175.2,1.2432
175.4,1.2407
175.6,1.2382
175.8,1.2357
176,1.2331
176.2,1.2306
176.4,1.2281
176.6,1.2256
176.8,1.223
177,1.2205
177.2,1.218
177.4,1.2154
177.6,1.2129
177.8,1.2104
178,1.2079
178.2,1.2053
178.4,1.2028
178.6,1.2003
178.8,1.1978
179,1.1952
179.2,1.1927
179.4,1.1902
179.6,1.1876
179.8,1.1851
180,1.1826
180.2,1.1801
180.4,1.1775
180.6,1.175
180.8,1.1725
181,1.17
181.2,1.1674
181.4,1.1649
181.6,1.1624
181.8,1.1598
182,1.1573
182.2,1.1548
182.4,1.1523
182.6,1.1497
182.8,1.1472
183,1.1447
183.2,1.1421
183.4,1.1396
183.6,1.1371
183.8,1.1346
184,1.132
184.2,1.1295
184.4,1.127
184.6,1.1245
184.8,1.1219
185,1.1194
185.2,1.1169
185.4,1.1143
185.6,1.1118
185.8,1.1093
186,1.1068
186.2,1.1042
186.4,1.1017
186.6,1.0992
186.8,1.0967
187,1.0941
187.2,1.0916
187.4,1.0891
187.6,1.0865
187.8,1.084
188,1.0815
188.2,1.079
188.4,1.0764
188.6,1.0739
188.8,1.0714
189,1.0689
189.2,1.0663
189.4,1.0638
189.6,1.0613
189.8,1.0587
190,1.0562
190.2,1.0537
190.4,1.0512
190.6,1.0486
190.8,1.0461
191,1.0436
191.2,1.0411
191.4,1.0385
191.6,1.036
191.8,1.0335
192,1.0309
192.2,1.0284
192.4,1.0259
192.6,1.0234
192.8,1.0208
193,1.0183
193.2,1.0158
193.4,1.0132
193.6,1.0107
193.8,1.0082
194,1.0057
194.2,1.0031
194.4,1.0006
194.6,0.9981
194.8,0.9956
195,0.993
195.2,0.9905
195.4,0.988
195.6,0.9854
195.8,0.9829
196,0.9804
196.2,0.9779
196.4,0.9753
196.6,0.9728
196.8,0.9703
197,0.9678
197.2,0.9652
197.4,0.9627
197.6,0.9602
197.8,0.9576
198,0.9551
198.2,0.9526
198.4,0.9501
198.6,0.9475
198.8,0.945
199,0.9425
199.2,0.94
199.4,0.9374
199.6,0.9349
199.8,0.9324
200,0.9298
200.2,0.9273
200.4,0.9248
200.6,0.9223
200.8,0.9197
201,0.9172
201.2,0.9147
201.4,0.9121
201.6,0.9096
201.8,0.9071
202,0.9046
202.2,0.902
202.4,0.8995
202.6,0.897
202.8,0.8945
203,0.8919
203.2,0.8894
203.4,0.8869
203.6,0.8843
203.8,0.8818
204,0.8793
204.2,0.8768
204.4,0.8742
204.6,0.8717
204.8,0.8692
205,0.8667
205.2,0.8641
205.4,0.8616
205.6,0.8591
205.8,0.8565
206,0.854
206.2,0.8515
206.4,0.849
206.6,0.8464
206.8,0.8439
207,0.8414
207.2,0.8389
207.4,0.8363
207.6,0.8338
207.8,0.8313
208,0.8287
208.2,0.8262
208.4,0.8237
208.6,0.8212
208.8,0.8186
209,0.8161
209.2,0.8136
209.4,0.8111
209.6,0.8085
209.8,0.806
210,0.8035
210.2,0.8009
210.4,0.7984
210.6,0.7959
210.8,0.7934
211,0.7908
211.2,0.7883
211.4,0.7858
211.6,0.7832
211.8,0.7807
212,0.7782
212.2,0.7757
212.4,0.7731
212.6,0.7706
212.8,0.7681
213,0.7656
213.2,0.763
213.4,0.7605
213.6,0.758
213.8,0.7554
214,0.7529
214.2,0.7504
214.4,0.7479
214.6,0.7453
214.8,0.7428
215,0.7403
215.2,0.7378
215.4,0.7352
215.6,0.7327
215.8,0.7302
216,0.7276
216.2,0.7251
216.4,0.7226
216.6,0.7201
216.8,0.7175
217,0.715
217.2,0.7125
217.4,0.71
217.6,0.7074
217.8,0.7049
218,0.7024
218.2,0.6998
218.4,0.6973
218.6,0.6948
218.8,0.6923
219,0.6897
219.2,0.6872
219.4,0.6847
219.6,0.6822
219.8,0.6796
220,0.6771
220.2,0.6746
220.4,0.672
220.6,0.6695
220.8,0.667
221,0.6645
221.2,0.6619
221.4,0.6594
221.6,0.6569
221.8,0.6543
222,0.6518
222.2,0.6493
222.4,0.6468
222.6,0.6442
222.8,0.6417
223,0.6392
223.2,0.6367
223.4,0.6341
223.6,0.6316
223.8,0.6291
224,0.6265
224.2,0.624
224.4,0.6215
224.6,0.619
224.8,0.6164
225,0.6139
225.2,0.6114
225.4,0.6089
225.6,0.6063
225.8,0.6038
226,0.6013
226.2,0.5987
226.4,0.5962
226.6,0.5937
226.8,0.5912
227,0.5886
227.2,0.5861
227.4,0.5836
227.6,0.5811
227.8,0.5785
228,0.576
228.2,0.5735
228.4,0.5709
228.6,0.5684
228.8,0.5659
229,0.5634
229.2,0.5608
229.4,0.5583
229.6,0.5558
229.8,0.5532
230,0.5507
230.2,0.5482
230.4,0.5457
230.6,0.5431
230.8,0.5406
231,0.5381
231.2,0.5356
231.4,0.533
231.6,0.5305
231.8,0.528
232,0.5254
232.2,0.5229
232.4,0.5204
232.6,0.5179
232.8,0.5153
233,0.5128
233.2,0.5103
233.4,0.5078
233.6,0.5052
233.8,0.5027
234,0.5002
234.2,0.4976
234.4,0.4951
234.6,0.4926
234.8,0.4901
235,0.4875
235.2,0.485
235.4,0.4825
235.6,0.48
235.8,0.4774
236,0.4749
236.2,0.4724
236.4,0.4698
236.6,0.4673
236.8,0.4648
237,0.4623
237.2,0.4597
237.4,0.4572
237.6,0.4547
237.8,0.4522
238,0.4496
238.2,0.4471
238.4,0.4446
238.6,0.442
238.8,0.4395
239,0.437
239.2,0.4345
239.4,0.4319
239.6,0.4294
239.8,0.4269
240,0.4243
240.2,0.4218
240.4,0.4193
240.6,0.4168
240.8,0.4142
241,0.4117
241.2,0.4092
241.4,0.4067
241.6,0.4041
241.8,0.4016
242,0.3991
242.2,0.3965
242.4,0.394
242.6,0.3915
242.8,0.389
243,0.3864
243.2,0.3839
243.4,0.3814
243.6,0.3789
243.8,0.3763
244,0.3738
244.2,0.3713
244.4,0.3687
244.6,0.3662
244.8,0.3637
245,0.3612
245.2,0.3586
245.4,0.3561
245.6,0.3536
245.8,0.3511
246,0.3485
246.2,0.346
246.4,0.3435
246.6,0.3409
246.8,0.3384
247,0.3359
247.2,0.3334
247.4,0.3308
247.6,0.3283
247.8,0.3258
248,0.3233
248.2,0.3207
248.4,0.3182
248.6,0.3157
248.8,0.3131
249,0.3106
249.2,0.3081
249.4,0.3056
249.6,0.303
249.8,0.3005
250,0.298
250.2,0.2954
250.4,0.2929
250.6,0.2904
250.8,0.2879
251,0.2853
251.2,0.2828
251.4,0.2803
251.6,0.2778
251.8,0.2752
252,0.2727
252.2,0.2702
252.4,0.2676
252.6,0.2651
252.8,0.2626
253,0.2601
253.2,0.2575
253.4,0.255
253.6,0.2525
253.8,0.25
254,0.2474
254.2,0.2449
254.4,0.2424
254.6,0.2398
254.8,0.2373
255,0.2348
255.2,0.2323
255.4,0.2297
255.6,0.2272
255.8,0.2247
256,0.2222
256.2,0.2196
256.4,0.2171
256.6,0.2146
256.8,0.212
257,0.2095
257.2,0.207
257.4,0.2045
257.6,0.2019
257.8,0.1994
258,0.1969
258.2,0.1943
258.4,0.1918
258.6,0.1893
258.8,0.1868
259,0.1842
259.2,0.1817
259.4,0.1792
259.6,0.1767
259.8,0.1741
260,0.1716
260.2,0.1691
260.4,0.1665
260.6,0.164
260.8,0.1615
261,0.159
261.2,0.1564
261.4,0.1539
261.6,0.1514
261.8,0.1489
262,0.1463
262.2,0.1438
262.4,0.1413
262.6,0.1387
262.8,0.1362
263,0.1337
263.2,0.1312
263.4,0.1286
263.6,0.1261
263.8,0.1236
264,0.1211
264.2,0.1185
264.4,0.116
264.6,0.1135
264.8,0.1109
265,0.1084
265.2,0.1059
265.4,0.1034
265.6,0.1008
265.8,0.0983
266,0.0958
266.2,0.0933
266.4,0.0907
266.6,0.0882
266.8,0.0857
267,0.0831
267.2,0.0806
267.4,0.0781
267.6,0.0756
267.8,0.073
268,0.0705
268.2,0.068
268.4,0.0654
268.6,0.0629
268.8,0.0604
269,0.0579
269.2,0.0553
269.4,0.0528
269.6,0.0503
269.8,0.0478
270,0.0452
270.2,0.0427
270.4,0.0402
270.6,0.0376
270.8,0.0351
271,0.0326
271.2,0.0301
271.4,0.0275
271.6,0.025
271.8,0.0225
272,0.02
272.2,0.0174
272.4,0.0149
272.6,0.0124
272.8,0.0098
273,0.0073
273.2,0.0048
273.4,0.0023
273.6,-0.0003
273.8,-0.0028
274,-0.0053
274.2,-0.0078
274.4,-0.0104
274.6,-0.0129
274.8,-0.0154
275,-0.018
275.2,-0.0205
275.4,-0.023
275.6,-0.0255
275.8,-0.0281
276,-0.0306
276.2,-0.0331
276.4,-0.0356
276.6,-0.0382
276.8,-0.0407
277,-0.0432
277.2,-0.0458
277.4,-0.0483
277.6,-0.0508
277.8,-0.0533
278,-0.0559
278.2,-0.0584
278.4,-0.0609
278.6,-0.0635
278.8,-0.066
279,-0.0685
279.2,-0.071
279.4,-0.0736
279.6,-0.0761
279.8,-0.0786
280,-0.0811
280.2,-0.0837
280.4,-0.0862
280.6,-0.0887
280.8,-0.0913
281,-0.0938
281.2,-0.0963
281.4,-0.0988
281.6,-0.1014
281.8,-0.1039
282,-0.1064
282.2,-0.1089
282.4,-0.1115
282.6,-0.114
282.8,-0.1165
283,-0.1191
283.2,-0.1216
283.4,-0.1241
283.6,-0.1266
283.8,-0.1292
284,-0.1317
284.2,-0.1342
284.4,-0.1367
284.6,-0.1393
284.8,-0.1418
285,-0.1443
285.2,-0.1469
285.4,-0.1494
285.6,-0.1519
285.8,-0.1544
286,-0.157
286.2,-0.1595
286.4,-0.162
286.6,-0.1646
286.8,-0.1671
287,-0.1696
287.2,-0.1721
287.4,-0.1747
287.6,-0.1772
287.8,-0.1797
288,-0.1822
288.2,-0.1848
288.4,-0.1873
288.6,-0.1898
288.8,-0.1924
289,-0.1949
289.2,-0.1974
289.4,-0.1999
289.6,-0.2025
289.8,-0.205
290,-0.2075
290.2,-0.21
290.4,-0.2126
290.6,-0.2151
290.8,-0.2176
291,-0.2202
291.2,-0.1789
291.4,0.131
291.6,0.6427
291.8,1.3368
292,1.7618
292.2,2.1892
292.4,2.6348
292.6,2.6647
292.8,2.202
293,1.6571
293.2,0.9828
293.4,0.5945
293.6,0.2589
293.8,0.0818
294,-0.0197
294.2,-0.1118
294.4,-0.1478
294.6,-0.207
294.8,-0.2251
295,-0.226
295.2,-0.2174
295.4,-0.1809
295.6,0.0454
295.8,0.5044
296,1.1792
296.2,1.6252
296.4,2.1275
296.6,2.2549
296.8,2.3822
297,2.6694
297.2,2.5431
297.4,1.6337
297.6,0.9973
297.8,0.3545
298,-0.0267
298.2,-0.1379
298.4,-0.1977
298.6,-0.3115
298.8,-0.3829
299,-0.3653
299.2,-0.3334
299.4,-0.3014
299.6,-0.1482
299.8,0.4066
300,1.3129
300.2,2.1246
300.4,2.819
300.6,2.9897
300.8,2.5748
301,1.9344
301.2,1.3369
301.4,0.8536
301.6,0.3922
301.8,0.053
302,-0.014
302.2,-0.1065
302.4,-0.141
302.6,-0.1677
302.8,-0.2322
303,-0.338
303.2,-0.4086
303.4,-0.3499
303.6,-0.1895
303.8,0.0995
304,0.5664
304.2,1.0777
304.4,1.6614
304.6,2.298
304.8,2.3777
305,2.4575
305.2,2.7693
305.4,2.6195
305.6,1.7245
305.8,0.9424
306,0.358
306.2,-0.057
306.4,-0.1106
306.6,-0.1406
306.8,-0.168
307,-0.2486
307.2,-0.36
307.4,-0.3994
307.6,-0.3372
307.8,-0.2386
308,-0.0561
308.2,0.3357
308.4,0.9408
308.6,1.5944
308.8,2.0966
309,2.6561
309.2,2.5643
309.4,1.9527
309.6,1.3795
309.8,0.8833
310,0.7134
310.2,0.6545
310.4,0.0499
310.6,-0.1288
310.8,-0.1724
311,-0.2044
311.2,-0.2096
311.4,-0.2756
311.6,-0.2814
311.8,-0.3321
312,-0.2057
312.2,-0.029
312.4,0.3533
312.6,0.8924
312.8,1.4533
313,1.8985
313.2,2.3085
313.4,2.1006
313.6,1.6555
313.8,1.4504
314,1.06
314.2,0.3868
314.4,0.0244
314.6,-0.0843
314.8,-0.1595
315,-0.2212
315.2,-0.2396
315.4,-0.3
315.6,-0.3327
315.8,-0.3235
316,-0.3285
316.2,-0.3437
316.4,-0.3901
316.6,-0.249
316.8,-0.0438
317,0.5355
317.2,1.0212
317.4,1.53
317.6,1.9322
317.8,2.4139
318,2.2484
318.2,1.694
318.4,0.9834
318.6,0.4515
318.8,0.0992
319,-0.0472
319.2,-0.1476
319.4,-0.239
319.6,-0.2766
319.8,-0.3821
320,-0.3909
320.2,-0.3617
320.4,-0.3334
320.6,-0.4255
320.8,-0.2047
321,0.1163
321.2,0.7113
321.4,1.2107
321.6,1.6918
321.8,2.0504
322,2.0987
322.2,1.6003
322.4,1.0346
322.6,0.4246
322.8,0.0139
323,-0.0702
323.2,-0.1731
323.4,-0.2253
323.6,-0.2809
323.8,-0.4344
324,-0.4485
324.2,-0.3824
324.4,-0.3192
324.6,-0.3616
324.8,-0.3276
325,-0.2222
325.2,0.1718
325.4,0.7686
